#,TerraRad,Tech,AG
#,PoLRa,3.2
#,SN:,11
#,FW,version:,v3.2.3
#,offsetHPol:,1.0543062995332517
#,offsetVPol:,3.443144175046205
#,timezone:,CET
Year,Month,Day,Time,UnixTime,uacs,urs,up1,up2,Tir,Tacs,Trs,Taux,Tp1,uacs_std,urs_std,up1_std,up2_std,nsubsamp,t_1s,t_line
2022,11,02,16:47:06,1667404026.43,1024.5666,1085.2550,1033.4849,1037.9114,0.00,303.21,303.02,307.46,286.21,0.80,0.55,1.00,0.71,25,15.56,62.58
2022,11,02,16:47:06,1667404026.49,1024.2504,1085.4811,1033.7483,1037.7376,0.00,303.21,303.02,307.46,286.21,0.84,0.89,0.88,0.93,25,15.34,62.36
2022,11,02,16:47:06,1667404026.55,1024.2408,1084.9045,1033.3839,1037.5594,0.00,303.21,303.02,307.46,286.34,1.07,0.78,0.92,1.05,25,15.85,62.88
2022,11,02,16:47:06,1667404026.62,1024.3337,1085.8006,1033.9560,1037.7563,0.00,303.21,303.02,307.46,286.34,1.13,1.18,1.02,0.84,25,15.86,62.90
2022,11,02,16:47:06,1667404026.68,1024.3210,1085.0151,1033.6045,1037.7479,0.00,303.21,303.02,307.52,286.34,0.99,0.77,1.28,1.03,25,15.62,62.61
2022,11,02,16:47:06,1667404026.74,1024.1922,1084.7122,1034.0782,1038.7733,0.00,303.21,303.02,307.52,286.34,0.99,0.57,0.84,0.54,25,15.88,64.30
2022,11,02,16:47:06,1667404026.81,1023.8838,1085.4455,1034.4388,1037.4899,0.00,303.21,303.02,307.52,286.27,1.03,1.02,1.04,0.94,25,16.50,65.09
2022,11,02,16:47:06,1667404026.87,1024.9368,1085.0629,1033.9306,1037.5102,0.00,303.21,303.02,307.52,286.27,1.01,0.93,1.02,0.74,25,16.04,63.60
2022,11,02,16:47:06,1667404026.94,1024.4701,1085.2942,1034.1777,1037.8882,0.00,303.21,303.02,307.46,286.27,0.81,0.64,0.77,1.22,25,16.08,63.66
2022,11,02,16:47:07,1667404027.00,1024.2695,1085.2176,1033.7300,1038.3330,0.00,303.21,303.02,307.46,286.27,0.92,0.89,0.71,0.84,25,16.31,64.16
2022,11,02,16:47:07,1667404027.07,1024.3327,1084.9501,1033.4341,1038.1819,0.00,303.21,303.02,307.46,286.27,0.81,0.96,0.77,0.54,25,16.27,64.11
2022,11,02,16:47:07,1667404027.13,1024.2279,1084.9686,1033.8575,1037.7231,0.00,303.21,303.02,307.46,286.27,1.02,0.86,1.09,0.64,25,16.08,63.88
2022,11,02,16:47:07,1667404027.20,1023.8583,1084.7827,1033.5328,1037.8634,0.00,303.21,303.02,307.46,286.27,0.60,0.97,0.81,1.12,25,16.06,63.69
2022,11,02,16:47:07,1667404027.26,1024.0832,1084.8274,1033.5250,1037.6141,0.00,303.21,303.02,307.46,286.21,1.12,0.88,0.89,0.72,25,16.33,64.20
2022,11,02,16:47:07,1667404027.32,1024.4613,1085.1979,1033.3841,1038.0295,0.00,303.21,303.02,307.46,286.21,0.63,0.78,0.93,1.06,25,16.25,64.13
2022,11,02,16:47:07,1667404027.39,1024.4244,1085.0696,1033.7330,1038.2464,0.00,303.21,303.02,307.52,286.21,0.77,0.88,0.62,1.17,25,16.07,63.91
2022,11,02,16:47:07,1667404027.45,1024.8095,1085.2811,1033.5964,1037.9403,0.00,303.27,303.02,307.52,286.21,0.95,0.83,1.18,1.12,25,15.70,63.56
2022,11,02,16:47:07,1667404027.52,1024.2008,1085.1750,1033.7033,1037.9053,0.00,303.27,303.02,307.52,286.34,0.71,1.05,0.95,0.70,25,16.04,63.97
2022,11,02,16:47:07,1667404027.58,1024.3496,1085.0172,1033.4856,1038.0863,0.00,303.27,303.02,307.52,286.34,1.02,1.23,1.07,0.73,25,16.30,64.17
2022,11,02,16:47:07,1667404027.65,1024.4893,1085.2819,1033.7334,1037.6894,0.00,303.27,303.02,307.52,286.34,0.81,0.97,0.78,0.77,25,16.33,64.13
2022,11,02,16:47:07,1667404027.71,1024.7975,1085.0724,1033.5476,1037.1405,0.00,303.21,303.02,307.52,286.34,0.77,0.91,0.88,0.97,25,15.79,63.31
2022,11,02,16:47:07,1667404027.77,1024.5928,1084.8429,1033.2758,1037.6677,0.00,303.21,303.02,307.52,286.27,0.74,1.02,1.14,0.91,25,16.34,63.92
2022,11,02,16:47:07,1667404027.84,1024.0296,1085.0495,1033.5923,1037.8311,0.00,303.21,303.02,307.52,286.27,1.05,0.96,0.73,0.96,25,16.01,63.92
2022,11,02,16:47:07,1667404027.90,1024.5252,1085.2609,1033.4206,1037.7777,0.00,303.21,303.02,307.52,286.27,0.58,0.83,1.04,0.76,25,16.31,64.17
2022,11,02,16:47:07,1667404027.97,1024.6360,1085.5112,1033.5044,1038.0645,0.00,303.21,303.02,307.52,286.27,0.69,0.87,0.77,0.75,25,16.27,64.14
2022,11,02,16:48:06,1667404086.10,1024.0652,1084.7625,1034.0552,1037.7746,0.00,303.21,303.02,307.46,286.27,0.86,0.75,0.75,0.82,25,16.10,63.07
2022,11,02,16:48:06,1667404086.16,1024.0631,1085.3594,1033.3365,1038.2904,0.00,303.21,303.02,307.46,286.09,0.50,1.17,0.80,0.75,25,16.02,63.03
2022,11,02,16:48:06,1667404086.23,1024.2439,1085.8760,1033.9574,1038.5398,0.00,303.21,303.02,307.46,286.09,0.83,0.66,0.79,0.82,25,15.87,62.59
2022,11,02,16:48:06,1667404086.29,1024.2864,1085.4202,1033.8268,1037.3830,0.00,303.21,303.02,307.46,286.09,0.92,1.18,0.95,0.88,25,15.87,62.57
2022,11,02,16:48:06,1667404086.35,1024.2429,1084.6565,1034.1113,1038.4066,0.00,303.21,303.02,307.46,286.21,1.04,1.08,0.91,0.88,25,15.89,62.91
2022,11,02,16:48:06,1667404086.42,1024.3796,1085.4823,1034.4222,1037.7865,0.00,303.21,303.02,307.46,286.21,1.10,1.18,0.98,0.65,25,15.87,62.62
2022,11,02,16:48:06,1667404086.48,1023.9704,1085.1308,1033.5888,1037.6705,0.00,303.21,303.02,307.46,286.21,0.86,0.95,1.06,0.88,25,15.84,62.85
2022,11,02,16:48:06,1667404086.54,1024.5760,1085.0598,1033.5568,1038.4621,0.00,303.15,303.02,307.46,286.21,0.97,1.00,0.86,1.12,25,15.88,62.65
2022,11,02,16:48:06,1667404086.61,1024.0253,1085.1788,1033.4189,1037.5971,0.00,303.15,302.96,307.46,286.21,1.05,1.03,0.76,0.74,25,15.56,62.29
2022,11,02,16:48:06,1667404086.67,1024.5312,1085.3302,1033.5387,1038.0135,0.00,303.15,302.96,307.46,286.21,0.73,1.15,1.04,0.99,25,16.13,63.14
2022,11,02,16:48:06,1667404086.74,1024.2819,1085.1211,1033.9179,1037.8249,0.00,303.15,302.96,307.46,286.21,1.15,1.23,0.86,0.91,25,15.85,64.28
2022,11,02,16:48:06,1667404086.80,1024.9339,1084.9071,1033.3119,1038.0636,0.00,303.15,303.02,307.46,286.21,0.86,1.19,1.06,0.96,25,16.44,64.47
2022,11,02,16:48:06,1667404086.86,1024.6684,1085.4273,1033.6855,1037.9355,0.00,303.15,303.02,307.46,286.27,0.85,0.67,0.91,0.97,25,16.01,63.92
2022,11,02,16:48:06,1667404086.93,1024.6893,1084.8035,1033.6553,1038.2268,0.00,303.15,303.02,307.46,286.27,0.54,0.88,0.78,1.09,25,16.07,63.95
2022,11,02,16:48:06,1667404086.99,1024.4908,1084.8757,1033.5557,1038.1797,0.00,303.21,303.02,307.46,286.27,0.62,1.16,0.90,0.72,25,16.30,64.19
2022,11,02,16:48:07,1667404087.06,1024.3413,1085.5936,1033.7432,1037.8528,0.00,303.21,303.02,307.46,286.27,0.94,1.00,0.79,0.92,25,16.32,64.17
2022,11,02,16:48:07,1667404087.12,1024.2043,1085.1056,1033.3744,1037.8697,0.00,303.21,303.02,307.46,286.34,0.48,0.87,1.08,0.96,25,16.27,64.17
2022,11,02,16:48:07,1667404087.19,1024.0067,1084.7720,1033.9426,1037.3594,0.00,303.21,303.02,307.46,286.34,1.34,0.82,0.85,1.00,25,15.97,63.88
2022,11,02,16:48:07,1667404087.25,1024.0634,1084.8687,1033.3510,1038.0000,0.00,303.21,303.02,307.52,286.34,0.98,0.85,0.94,0.86,25,16.24,63.88
2022,11,02,16:48:07,1667404087.32,1024.4404,1085.3181,1033.7294,1037.5358,0.00,303.21,303.02,307.52,286.21,0.94,0.81,1.11,1.19,25,16.02,63.64
2022,11,02,16:48:07,1667404087.38,1023.8617,1085.0092,1033.4449,1037.8303,0.00,303.21,303.02,307.52,286.21,0.97,0.92,1.00,0.96,25,16.30,64.19
2022,11,02,16:48:07,1667404087.44,1023.8950,1084.7819,1033.5699,1037.9637,0.00,303.21,303.02,307.52,286.21,0.96,0.74,1.23,1.05,25,16.23,64.12
2022,11,02,16:48:07,1667404087.51,1024.2198,1085.5752,1034.1088,1037.9537,0.00,303.21,303.02,307.46,286.21,0.73,0.84,0.78,0.86,25,16.08,63.97
2022,11,02,16:48:07,1667404087.57,1024.9728,1085.3495,1033.6087,1037.7423,0.00,303.21,302.96,307.46,286.21,0.62,0.78,1.14,0.82,25,16.30,64.15
2022,11,02,16:48:07,1667404087.64,1024.1664,1085.3777,1033.3299,1038.5154,0.00,303.21,302.96,307.46,286.21,0.92,0.99,0.91,0.82,25,16.03,63.95
2022,11,02,16:48:07,1667404087.70,1024.5759,1085.6453,1033.4705,1038.3091,0.00,303.21,302.96,307.46,286.21,0.72,0.75,1.08,0.96,25,16.26,64.18
2022,11,02,16:48:07,1667404087.77,1023.8196,1085.1984,1033.6919,1037.3603,0.00,303.15,303.02,307.46,286.21,0.77,0.76,0.70,0.78,25,16.02,63.90
2022,11,02,16:48:07,1667404087.83,1023.8012,1085.4648,1033.5642,1038.1071,0.00,303.15,303.02,307.46,286.21,0.57,1.02,1.00,0.79,25,16.04,63.96
2022,11,02,16:48:07,1667404087.89,1024.0458,1084.9443,1033.1229,1037.5383,0.00,303.15,303.02,307.46,286.21,0.78,1.26,0.81,0.94,25,16.21,63.87
2022,11,02,16:48:07,1667404087.96,1024.2970,1085.3423,1034.1054,1037.6917,0.00,303.21,303.02,307.46,286.21,0.83,0.87,1.22,0.88,25,16.28,64.22
2022,11,02,16:49:06,1667404146.10,1023.7375,1085.0021,1033.3542,1038.0202,0.00,303.15,302.96,307.40,285.96,1.25,0.70,0.95,0.93,25,16.09,63.07
2022,11,02,16:49:06,1667404146.16,1024.2694,1085.1519,1034.1039,1037.7538,0.00,303.15,302.96,307.40,285.96,0.91,0.86,0.90,0.74,25,16.07,63.05
2022,11,02,16:49:06,1667404146.22,1024.5953,1085.7153,1033.8181,1038.5002,0.00,303.15,302.96,307.40,286.15,0.89,0.82,0.76,0.84,25,15.85,62.59
2022,11,02,16:49:06,1667404146.29,1024.7003,1084.9497,1033.4619,1038.3221,0.00,303.15,302.96,307.40,286.15,0.65,0.85,1.06,0.64,25,15.88,62.92
2022,11,02,16:49:06,1667404146.35,1023.8968,1085.7069,1033.4544,1037.8472,0.00,303.15,302.96,307.40,286.15,0.94,0.71,0.74,1.09,25,15.83,62.84
2022,11,02,16:49:06,1667404146.41,1024.6494,1085.4641,1033.8918,1038.0771,0.00,303.15,302.96,307.46,286.15,1.09,0.99,0.77,1.14,25,15.89,62.96
2022,11,02,16:49:06,1667404146.47,1024.6387,1085.7591,1033.5865,1037.6754,0.00,303.15,302.96,307.46,285.96,0.90,1.13,0.90,0.77,25,15.81,62.60
2022,11,02,16:49:06,1667404146.54,1024.4338,1085.5704,1033.5554,1037.9598,0.00,303.15,302.96,307.46,285.96,0.78,0.78,0.93,0.92,25,15.81,62.84
2022,11,02,16:49:06,1667404146.60,1024.0728,1085.1274,1034.0472,1037.7796,0.00,303.15,302.96,307.46,285.96,0.47,0.81,1.01,0.71,25,15.85,62.92
2022,11,02,16:49:06,1667404146.66,1024.2212,1084.7228,1033.6836,1038.2209,0.00,303.15,302.96,307.40,285.96,0.72,0.99,1.01,0.85,25,16.14,63.15
2022,11,02,16:49:06,1667404146.73,1024.4813,1085.0613,1033.6267,1037.4516,0.00,303.15,302.96,307.40,285.90,1.05,0.96,0.82,1.09,25,15.81,63.94
2022,11,02,16:49:06,1667404146.79,1024.1073,1084.9626,1034.1207,1038.1792,0.00,303.15,302.96,307.40,285.90,0.94,0.95,0.61,0.82,25,16.25,64.73
2022,11,02,16:49:06,1667404146.86,1024.9402,1085.7684,1033.4653,1037.7287,0.00,303.15,302.96,307.40,285.90,0.57,0.85,1.17,1.12,25,16.05,63.42
2022,11,02,16:49:06,1667404146.92,1024.6369,1085.5014,1033.1007,1038.2922,0.00,303.15,302.96,307.40,285.96,0.91,0.80,0.83,1.25,25,16.04,63.96
2022,11,02,16:49:06,1667404146.98,1024.7276,1085.4698,1033.5457,1037.7253,0.00,303.15,302.96,307.40,285.96,0.87,0.90,1.00,0.63,25,15.96,63.57
2022,11,02,16:49:07,1667404147.05,1024.2468,1085.0275,1033.5765,1037.5934,0.00,303.15,302.96,307.40,285.96,0.42,0.89,0.90,1.19,25,16.28,64.15
2022,11,02,16:49:07,1667404147.11,1024.2727,1085.2728,1033.7773,1038.4305,0.00,303.15,302.96,307.40,285.96,0.96,0.80,0.77,1.02,25,16.03,63.93
2022,11,02,16:49:07,1667404147.18,1024.6032,1085.2940,1033.7661,1038.0587,0.00,303.15,302.96,307.40,285.90,1.40,0.92,0.62,1.01,25,16.29,64.20
2022,11,02,16:49:07,1667404147.24,1024.6329,1085.2201,1033.6417,1037.5279,0.00,303.15,302.96,307.40,285.90,0.77,0.97,0.62,0.88,25,16.32,64.20
2022,11,02,16:49:07,1667404147.31,1024.3446,1085.3572,1033.4575,1037.9445,0.00,303.15,302.96,307.40,285.90,0.90,1.21,0.94,0.97,25,16.29,64.19
2022,11,02,16:49:07,1667404147.37,1024.0185,1086.0400,1033.3904,1037.8571,0.00,303.15,302.96,307.40,285.90,0.86,0.69,0.92,0.48,25,16.29,64.11
2022,11,02,16:49:07,1667404147.44,1024.3482,1085.3761,1033.3353,1038.0781,0.00,303.15,302.96,307.40,286.02,0.99,0.82,0.78,0.78,25,16.09,63.66
2022,11,02,16:49:07,1667404147.50,1024.3811,1085.0120,1033.5843,1038.2674,0.00,303.15,302.96,307.40,286.02,0.79,0.65,0.66,0.67,25,16.06,63.89
2022,11,02,16:49:07,1667404147.56,1024.1140,1084.7757,1033.6934,1038.0020,0.00,303.15,302.96,307.40,286.02,1.01,0.86,0.99,0.67,25,16.01,63.60
2022,11,02,16:49:07,1667404147.63,1024.4081,1085.0806,1033.5803,1038.2707,0.00,303.15,302.96,307.46,286.02,1.11,1.02,0.85,0.90,25,16.07,63.67
2022,11,02,16:49:07,1667404147.69,1024.6669,1085.6626,1033.5435,1037.7112,0.00,303.15,302.96,307.46,285.96,1.00,0.89,1.25,0.66,25,16.01,63.89
2022,11,02,16:49:07,1667404147.76,1024.0553,1085.2291,1034.0638,1038.3640,0.00,303.15,302.96,307.46,285.96,0.65,1.08,0.97,0.99,25,16.03,63.89
2022,11,02,16:49:07,1667404147.82,1024.4622,1085.2537,1033.6491,1037.8265,0.00,303.15,302.96,307.46,285.96,0.84,1.01,0.80,0.88,25,16.07,63.97
2022,11,02,16:49:07,1667404147.88,1024.4191,1084.7468,1033.0933,1037.8745,0.00,303.15,302.96,307.46,285.84,1.06,0.81,1.15,1.08,25,16.00,63.62
2022,11,02,16:49:07,1667404147.95,1024.3537,1085.3433,1032.8909,1038.1986,0.00,303.15,302.96,307.46,285.84,0.89,1.03,1.07,0.76,25,16.01,63.39
2022,11,02,16:50:06,1667404206.09,1024.7746,1085.2400,1033.5563,1038.0990,0.00,303.09,302.90,307.40,285.77,0.98,1.00,0.78,0.76,25,16.08,63.08
2022,11,02,16:50:06,1667404206.15,1024.6428,1085.5465,1033.5994,1038.2855,0.00,303.15,302.90,307.40,285.77,0.75,0.68,0.62,0.92,25,16.02,63.00
2022,11,02,16:50:06,1667404206.21,1024.6519,1085.0460,1033.1904,1038.0669,0.00,303.15,302.90,307.40,285.77,0.46,0.99,0.84,0.73,25,15.89,62.32
2022,11,02,16:50:06,1667404206.28,1024.1496,1085.6442,1033.4929,1037.8609,0.00,303.15,302.90,307.46,285.77,0.98,1.40,1.14,1.07,25,15.83,62.61
2022,11,02,16:50:06,1667404206.34,1024.5307,1085.1325,1033.6176,1038.1783,0.00,303.15,302.90,307.46,285.77,1.20,1.28,0.86,0.65,25,15.88,62.58
2022,11,02,16:50:06,1667404206.40,1024.2574,1085.2616,1033.6630,1037.9373,0.00,303.09,302.90,307.46,285.77,0.97,0.66,0.87,0.86,25,15.92,62.64
2022,11,02,16:50:06,1667404206.46,1024.6047,1085.2278,1033.1462,1037.7267,0.00,303.09,302.90,307.46,285.77,0.78,0.89,0.67,0.95,25,15.84,62.59
2022,11,02,16:50:06,1667404206.53,1023.9928,1084.9192,1033.9219,1038.1176,0.00,303.09,302.90,307.40,285.77,1.19,0.73,0.77,0.76,25,15.85,62.87
2022,11,02,16:50:06,1667404206.59,1023.8824,1085.3277,1033.8425,1037.8812,0.00,303.09,302.90,307.40,285.77,0.99,0.83,0.88,0.68,25,15.89,62.92
2022,11,02,16:50:06,1667404206.66,1024.6794,1085.5840,1033.7106,1038.4629,0.00,303.15,302.90,307.40,285.77,0.81,1.11,0.77,0.90,25,16.08,62.85
2022,11,02,16:50:06,1667404206.72,1024.0422,1085.6293,1033.8331,1037.4781,0.00,303.15,302.90,307.40,285.77,0.73,0.71,0.83,0.76,25,15.80,64.25
2022,11,02,16:50:06,1667404206.79,1023.9738,1085.5915,1033.6102,1037.3601,0.00,303.15,302.90,307.40,285.84,0.87,0.90,0.72,0.79,25,16.48,64.71
2022,11,02,16:50:06,1667404206.85,1023.9350,1085.6190,1033.7679,1037.6467,0.00,303.15,302.90,307.40,285.84,0.85,0.97,0.73,1.15,25,16.08,63.35
2022,11,02,16:50:06,1667404206.91,1025.0042,1085.1368,1033.5825,1037.7756,0.00,303.09,302.90,307.40,285.84,0.86,1.03,0.84,0.96,25,16.07,63.72
2022,11,02,16:50:06,1667404206.98,1024.3959,1085.1834,1033.3090,1037.7773,0.00,303.09,302.90,307.46,285.84,0.73,0.95,0.76,1.02,25,16.27,64.15
2022,11,02,16:50:07,1667404207.04,1024.3681,1085.0324,1033.8643,1038.1347,0.00,303.09,302.90,307.46,285.90,0.96,1.02,1.04,0.79,25,16.00,63.94
2022,11,02,16:50:07,1667404207.11,1024.1122,1085.1985,1033.7649,1037.6097,0.00,303.09,302.90,307.46,285.90,1.05,0.94,1.23,1.02,25,16.29,64.12
2022,11,02,16:50:07,1667404207.17,1024.6887,1085.9795,1034.3312,1037.8864,0.00,303.09,302.90,307.46,285.90,0.77,0.66,1.23,0.69,25,16.09,63.91
2022,11,02,16:50:07,1667404207.24,1024.6217,1085.5943,1033.3655,1037.7593,0.00,303.09,302.90,307.46,285.90,0.96,1.15,1.03,0.70,25,16.07,63.92
2022,11,02,16:50:07,1667404207.30,1024.1304,1085.2722,1033.0098,1037.8147,0.00,303.09,302.96,307.46,285.84,0.76,0.76,1.06,0.72,25,16.08,63.96
2022,11,02,16:50:07,1667404207.36,1023.7706,1085.4501,1033.6994,1037.5217,0.00,303.09,302.96,307.46,285.84,1.14,0.94,0.62,0.72,25,16.02,63.89
2022,11,02,16:50:07,1667404207.43,1024.2444,1085.1848,1033.7518,1037.5790,0.00,303.09,302.96,307.46,285.84,1.20,1.02,0.85,0.72,25,16.03,63.91
2022,11,02,16:50:07,1667404207.49,1024.1726,1085.2782,1033.6006,1037.4747,0.00,303.09,302.96,307.46,285.84,0.90,0.71,0.73,1.01,25,16.00,63.93
2022,11,02,16:50:07,1667404207.56,1024.1798,1085.1155,1033.4954,1037.9533,0.00,303.09,302.90,307.46,285.84,0.72,0.83,1.10,0.88,25,16.02,63.93
2022,11,02,16:50:07,1667404207.62,1024.2999,1085.6974,1034.1965,1037.7415,0.00,303.15,302.90,307.46,285.84,0.95,1.31,0.91,0.75,25,16.15,63.87
2022,11,02,16:50:07,1667404207.68,1024.2336,1085.7306,1033.8632,1037.4960,0.00,303.15,302.90,307.46,285.84,1.09,0.82,0.87,0.54,25,16.04,63.94
2022,11,02,16:50:07,1667404207.75,1024.8779,1085.3785,1033.8148,1038.2198,0.00,303.15,302.90,307.46,285.77,0.95,1.01,1.13,0.93,25,16.00,63.63
2022,11,02,16:50:07,1667404207.81,1024.3785,1085.4792,1033.7295,1038.1213,0.00,303.09,302.90,307.46,285.77,0.48,1.26,0.66,0.66,25,16.06,63.88
2022,11,02,16:50:07,1667404207.88,1024.4836,1085.5785,1033.7513,1037.9130,0.00,303.09,302.90,307.46,285.77,0.74,1.01,0.93,0.51,25,16.08,63.95
2022,11,02,16:50:07,1667404207.94,1024.3215,1085.1609,1033.9172,1037.8098,0.00,303.09,302.90,307.46,285.77,0.84,1.05,0.94,0.97,25,16.02,63.91
2022,11,02,16:51:06,1667404266.07,1024.1260,1085.3163,1033.5295,1037.5846,0.00,303.09,302.90,307.34,285.77,0.77,1.17,1.00,0.81,25,16.05,63.10
2022,11,02,16:51:06,1667404266.14,1024.3498,1085.5157,1033.5928,1038.1786,0.00,303.09,302.90,307.34,285.71,0.65,0.78,0.88,0.96,25,15.97,63.06
2022,11,02,16:51:06,1667404266.20,1024.8107,1085.0558,1033.8663,1037.9961,0.00,303.02,302.90,307.34,285.71,0.85,1.02,0.75,0.79,25,15.81,62.57
2022,11,02,16:51:06,1667404266.26,1024.2154,1085.3465,1034.1702,1037.4461,0.00,303.02,302.90,307.34,285.71,0.99,0.97,0.80,0.94,25,15.86,62.84
2022,11,02,16:51:06,1667404266.32,1023.7748,1085.1620,1033.9464,1037.3664,0.00,303.02,302.90,307.34,285.71,0.67,0.78,1.14,0.90,25,15.85,62.63
2022,11,02,16:51:06,1667404266.39,1024.4218,1084.6914,1033.2781,1038.0774,0.00,303.02,302.90,307.40,285.90,0.84,0.86,0.99,0.97,25,15.85,62.88
2022,11,02,16:51:06,1667404266.45,1024.1939,1085.6566,1033.9931,1038.0255,0.00,303.09,302.90,307.40,285.90,0.94,0.94,1.07,0.90,25,15.82,62.55
2022,11,02,16:51:06,1667404266.51,1023.8697,1085.1529,1033.9719,1037.9012,0.00,303.09,302.84,307.40,285.90,0.76,1.18,1.07,0.76,25,15.86,62.88
2022,11,02,16:51:06,1667404266.58,1024.4637,1085.2498,1032.9290,1037.9725,0.00,303.09,302.84,307.40,285.96,0.68,1.18,0.84,0.60,25,15.92,62.65
2022,11,02,16:51:06,1667404266.64,1024.6811,1085.4567,1033.4842,1037.6246,0.00,303.09,302.84,307.40,285.96,0.88,0.74,0.93,1.29,25,15.99,63.06
2022,11,02,16:51:06,1667404266.71,1023.9925,1085.5910,1033.9100,1037.3179,0.00,303.02,302.84,307.40,285.96,0.88,0.88,1.08,0.92,25,15.79,64.25
2022,11,02,16:51:06,1667404266.77,1024.6051,1086.0224,1033.4232,1038.0051,0.00,303.02,302.90,307.40,285.96,0.93,0.87,0.92,0.68,25,16.39,64.73
2022,11,02,16:51:06,1667404266.84,1024.3712,1085.2065,1033.5246,1038.1225,0.00,303.02,302.90,307.40,285.77,0.59,0.92,0.63,0.72,25,15.74,63.30
2022,11,02,16:51:06,1667404266.90,1024.3779,1085.5466,1033.3939,1037.7641,0.00,303.02,302.90,307.40,285.77,0.71,1.02,0.78,1.14,25,16.10,63.98
2022,11,02,16:51:06,1667404266.96,1024.4594,1085.2274,1034.0258,1038.2785,0.00,303.09,302.84,307.40,285.77,0.71,1.04,0.78,0.86,25,16.02,63.91
2022,11,02,16:51:07,1667404267.03,1024.3620,1085.6814,1034.0440,1037.8143,0.00,303.09,302.84,307.40,285.77,1.08,0.82,0.69,1.12,25,16.28,64.03
2022,11,02,16:51:07,1667404267.09,1024.3796,1085.0359,1033.8262,1037.8958,0.00,303.09,302.84,307.40,285.71,0.83,0.79,0.91,0.95,25,15.92,63.46
2022,11,02,16:51:07,1667404267.16,1024.3155,1085.3766,1033.8793,1037.7307,0.00,303.09,302.84,307.40,285.71,1.19,1.29,0.90,0.76,25,16.08,63.93
2022,11,02,16:51:07,1667404267.22,1023.9567,1084.9122,1033.4184,1038.3417,0.00,303.09,302.90,307.40,285.71,0.89,0.75,0.88,0.83,25,16.04,63.97
2022,11,02,16:51:07,1667404267.29,1023.8924,1085.2141,1033.5314,1038.4212,0.00,303.09,302.90,307.40,285.84,0.51,1.10,0.90,0.84,25,16.25,64.13
2022,11,02,16:51:07,1667404267.35,1024.1719,1085.5785,1033.8327,1037.9408,0.00,303.09,302.90,307.40,285.84,1.02,0.68,0.63,0.89,25,16.34,64.18
2022,11,02,16:51:07,1667404267.41,1023.7111,1085.2185,1033.5447,1037.4138,0.00,303.09,302.90,307.40,285.84,0.94,0.86,0.89,0.76,25,16.05,63.98
2022,11,02,16:51:07,1667404267.48,1024.2110,1085.3519,1033.4213,1037.7446,0.00,303.09,302.84,307.40,285.84,0.75,1.11,1.04,0.98,25,15.94,63.55
2022,11,02,16:51:07,1667404267.54,1024.2215,1085.0483,1033.0089,1038.0469,0.00,303.09,302.84,307.40,285.77,0.76,0.90,0.71,0.89,25,16.36,64.23
2022,11,02,16:51:07,1667404267.61,1024.2329,1085.3243,1033.5995,1037.7539,0.00,303.09,302.84,307.34,285.77,0.80,1.10,0.64,1.03,25,16.29,64.14
2022,11,02,16:51:07,1667404267.67,1024.4785,1085.0689,1033.5018,1037.7390,0.00,303.02,302.84,307.34,285.77,1.12,0.87,1.00,1.02,25,16.03,63.94
2022,11,02,16:51:07,1667404267.74,1024.3224,1085.4749,1033.8753,1037.8031,0.00,303.02,302.84,307.34,285.77,0.65,0.85,0.82,0.96,25,16.27,63.90
2022,11,02,16:51:07,1667404267.80,1024.0971,1085.1404,1033.3151,1037.4869,0.00,303.02,302.84,307.34,285.90,0.79,0.71,0.99,0.85,25,16.28,64.17
2022,11,02,16:51:07,1667404267.86,1024.4140,1085.0735,1033.5865,1037.6380,0.00,303.09,302.84,307.34,285.90,0.90,1.25,1.25,0.62,25,16.00,63.88
2022,11,02,16:51:07,1667404267.93,1024.1961,1085.5921,1033.7001,1037.6753,0.00,303.09,302.90,307.34,285.90,0.82,1.33,1.42,0.89,25,15.80,63.63
2022,11,02,16:52:06,1667404326.06,1024.1438,1085.1414,1034.1418,1038.1786,0.00,303.02,302.84,307.34,285.77,1.16,0.85,0.94,0.59,25,16.03,63.03
2022,11,02,16:52:06,1667404326.13,1024.0349,1085.6239,1033.8544,1038.4361,0.00,303.02,302.84,307.34,285.84,0.66,0.92,1.03,0.63,25,16.03,63.10
2022,11,02,16:52:06,1667404326.19,1023.9085,1084.9451,1033.5495,1037.8284,0.00,303.02,302.84,307.34,285.84,1.14,1.07,1.14,0.87,25,15.80,62.86
2022,11,02,16:52:06,1667404326.25,1024.7489,1085.1468,1033.2596,1038.0238,0.00,303.02,302.84,307.34,285.84,0.97,0.96,0.88,0.98,25,15.83,62.57
2022,11,02,16:52:06,1667404326.32,1024.2129,1085.1811,1033.3260,1038.3906,0.00,303.02,302.84,307.34,285.71,1.08,0.96,0.91,0.82,25,15.85,62.88
2022,11,02,16:52:06,1667404326.38,1024.5947,1085.4880,1033.5698,1038.0695,0.00,303.02,302.84,307.34,285.71,1.07,0.83,0.83,0.97,25,15.89,62.89
2022,11,02,16:52:06,1667404326.44,1025.0560,1085.3631,1033.4803,1038.0793,0.00,303.02,302.84,307.34,285.71,0.76,0.90,0.85,1.39,25,15.55,62.60
2022,11,02,16:52:06,1667404326.50,1024.0457,1085.6788,1033.4667,1038.1556,0.00,303.02,302.84,307.34,285.71,0.97,1.02,1.21,1.21,25,15.61,62.60
