2022 11 02 17:01:06 1667404866.12 1024.9203 1085.5310 1033.2365 1037.7630 0.00  302.65  302.46  306.96  285.59  0.70  1.29  0.83  0.92  25 15.86 62.81
2022 11 02 17:01:06 1667404866.19 1024.5998 1085.6176 1033.9283 1038.5728 0.00  302.65  302.40  306.96  285.59  1.07  1.00  0.79  0.93  25 16.03 63.00
2022 11 02 17:01:06 1667404866.25 1024.4156 1086.0656 1033.8184 1038.4534 0.00  302.65  302.40  306.96  285.40  1.12  0.69  0.73  0.74  25 15.90 62.91
2022 11 02 17:01:06 1667404866.31 1024.2707 1085.3366 1033.3408 1037.8121 0.00  302.65  302.40  306.96  285.40  0.64  0.82  0.83  0.79  25 15.87 62.92
2022 11 02 17:01:06 1667404866.38 1024.5724 1084.9175 1033.9284 1038.1428 0.00  302.65  302.40  306.96  285.40  0.74  0.59  0.85  0.74  25 15.83 62.88
2022 11 02 17:01:06 1667404866.44 1024.2224 1085.7105 1033.9409 1038.1612 0.00  302.65  302.40  306.96  285.40  0.68  0.96  0.85  0.68  25 15.87 62.88
2022 11 02 17:01:06 1667404866.50 1024.6442 1085.2332 1033.5811 1038.0184 0.00  302.65  302.40  306.90  285.46  0.98  0.61  1.18  1.07  25 15.88 62.89
2022 11 02 17:01:06 1667404866.57 1024.4586 1085.6507 1033.4352 1038.4618 0.00  302.65  302.40  306.90  285.46  1.34  1.23  0.95  0.69  25 15.88 62.90
2022 11 02 17:01:06 1667404866.63 1024.0903 1085.4925 1034.1145 1038.7169 0.00  302.65  302.46  306.90  285.46  0.90  1.02  0.90  0.64  25 15.88 62.60
2022 11 02 17:01:06 1667404866.69 1023.9839 1085.7178 1033.9727 1037.5677 0.00  302.65  302.46  306.90  285.46  0.66  0.80  0.98  0.87  25 15.84 62.86
2022 11 02 17:01:06 1667404866.75 1024.4275 1085.2206 1033.9421 1037.8204 0.00  302.65  302.46  306.90  285.40  1.10  0.79  0.60  0.73  25 15.81 62.57
2022 11 02 17:01:06 1667404866.82 1024.6000 1085.2630 1034.2356 1037.5840 0.00  302.65  302.46  306.90  285.40  0.78  0.56  0.81  0.75  25 15.92 63.00
2022 11 02 17:01:06 1667404866.88 1024.6911 1085.8918 1034.5873 1038.6109 0.00  302.65  302.40  306.90  285.40  0.99  0.77  0.94  0.69  25 16.06 62.44
2022 11 02 17:01:06 1667404866.94 1024.5431 1085.4899 1033.7123 1037.9731 0.00  302.65  302.40  306.90  285.40  0.81  0.79  0.99  0.83  25 15.81 62.86
2022 11 02 17:01:07 1667404867.01 1024.4613 1085.4785 1033.5734 1038.3153 0.00  302.65  302.40  306.90  285.46  0.94  0.98  0.70  0.98  25 15.85 62.84
2022 11 02 17:01:07 1667404867.07 1024.3200 1085.7545 1033.4707 1038.2949 0.00  302.65  302.40  306.90  285.46  1.04  0.77  0.76  1.17  25 15.89 62.74
2022 11 02 17:01:07 1667404867.13 1024.1095 1085.8061 1033.8345 1037.8593 0.00  302.65  302.40  306.90  285.46  0.82  0.60  1.06  1.10  25 16.02 63.07
2022 11 02 17:01:07 1667404867.20 1024.5797 1085.7323 1033.8776 1038.2406 0.00  302.65  302.40  306.90  285.46  0.67  0.91  0.79  0.93  25 15.87 62.88
2022 11 02 17:01:07 1667404867.26 1024.8655 1085.9990 1033.4824 1038.1664 0.00  302.65  302.40  306.96  285.40  0.76  1.11  1.00  1.10  25 15.84 62.87
2022 11 02 17:01:07 1667404867.32 1024.3696 1085.8510 1033.8383 1038.4210 0.00  302.65  302.40  306.96  285.40  1.18  0.86  0.82  0.90  25 15.92 62.89
2022 11 02 17:01:07 1667404867.38 1024.1045 1085.4448 1033.4078 1037.9876 0.00  302.65  302.40  306.96  285.40  0.97  0.77  0.99  0.80  25 15.93 62.97
2022 11 02 17:01:07 1667404867.45 1024.8855 1085.0736 1033.1353 1037.8610 0.00  302.65  302.40  306.96  285.46  0.96  1.10  1.17  0.81  25 15.84 62.88
2022 11 02 17:01:07 1667404867.51 1024.8247 1084.9614 1033.7482 1038.2922 0.00  302.65  302.40  306.90  285.46  0.72  0.66  1.03  0.79  25 15.85 62.89
2022 11 02 17:01:07 1667404867.57 1024.1664 1085.3315 1033.8874 1037.8083 0.00  302.65  302.40  306.90  285.46  0.83  0.75  0.95  0.56  25 15.81 62.84
2022 11 02 17:01:07 1667404867.64 1024.2866 1085.8506 1033.8688 1037.6656 0.00  302.65  302.40  306.90  285.46  1.02  0.91  0.71  1.00  25 15.91 62.64
2022 11 02 17:01:07 1667404867.70 1024.6322 1085.5559 1033.8222 1037.9036 0.00  302.59  302.40  306.90  285.46  0.88  0.65  0.96  0.79  25 15.85 62.88
2022 11 02 17:01:07 1667404867.76 1023.7700 1085.5457 1033.5203 1038.3302 0.00  302.59  302.40  306.90  285.46  0.72  0.95  0.87  1.20  25 15.86 62.88
2022 11 02 17:01:07 1667404867.83 1024.9901 1086.1734 1033.6772 1038.1135 0.00  302.59  302.46  306.90  285.46  1.15  0.85  0.87  0.61  25 15.93 62.95
2022 11 02 17:01:07 1667404867.89 1024.5366 1085.5349 1034.3497 1037.7977 0.00  302.59  302.46  306.90  285.46  0.93  1.03  1.01  0.99  25 15.88 62.90
2022 11 02 17:01:07 1667404867.95 1024.6963 1085.6042 1033.5211 1038.3335 0.00  302.65  302.46  306.90  285.46  0.66  0.70  0.69  0.94  25 15.57 62.61
2022 11 02 17:02:06 1667404926.15 1024.2650 1085.5781 1033.8721 1037.8828 0.00  302.59  302.40  306.90  285.34  1.12  0.77  0.65  0.76  25 16.07 62.78
2022 11 02 17:02:06 1667404926.21 1024.7669 1084.8670 1033.6779 1038.7644 0.00  302.59  302.40  306.90  285.34  0.83  0.93  0.92  1.06  25 16.01 63.04
2022 11 02 17:02:06 1667404926.27 1024.7058 1085.1204 1033.6545 1038.0187 0.00  302.59  302.40  306.90  285.34  0.73  0.78  1.01  1.09  25 15.85 62.91
2022 11 02 17:02:06 1667404926.34 1024.8158 1085.8744 1033.6563 1038.5322 0.00  302.59  302.40  306.90  285.34  0.90  0.93  1.18  1.14  25 15.83 62.86
2022 11 02 17:02:06 1667404926.40 1024.5182 1085.8648 1033.4769 1038.5160 0.00  302.59  302.40  306.84  285.34  0.93  0.65  0.83  0.74  25 15.86 62.92
2022 11 02 17:02:06 1667404926.46 1024.6053 1085.5440 1033.2078 1037.7850 0.00  302.59  302.40  306.84  285.34  0.93  1.03  0.91  0.79  25 15.84 62.88
2022 11 02 17:02:06 1667404926.52 1024.2667 1085.2200 1034.0999 1037.7263 0.00  302.59  302.40  306.84  285.34  1.00  0.80  0.80  0.90  25 15.89 62.91
2022 11 02 17:02:06 1667404926.59 1024.8251 1084.8412 1033.5821 1037.9394 0.00  302.59  302.40  306.84  285.34  0.59  0.85  0.93  0.67  25 15.86 62.88
2022 11 02 17:02:06 1667404926.65 1024.3275 1085.1890 1033.4055 1037.7312 0.00  302.59  302.40  306.84  285.34  0.88  0.76  0.86  0.84  25 15.89 62.59
2022 11 02 17:02:06 1667404926.71 1024.0972 1085.7038 1034.1693 1037.8219 0.00  302.59  302.40  306.84  285.34  0.85  1.09  1.13  0.86  25 15.82 62.89
2022 11 02 17:02:06 1667404926.78 1024.1978 1085.5331 1033.8020 1038.1143 0.00  302.59  302.40  306.84  285.27  0.73  0.82  0.82  0.93  25 16.13 63.15
2022 11 02 17:02:06 1667404926.84 1024.3309 1085.6123 1033.6289 1038.2954 0.00  302.59  302.40  306.84  285.27  0.68  1.00  0.94  1.13  25 16.03 63.07
2022 11 02 17:02:06 1667404926.90 1024.5762 1085.3056 1033.8932 1038.3472 0.00  302.59  302.40  306.84  285.27  0.83  0.81  0.92  0.75  25 15.86 62.88
2022 11 02 17:02:06 1667404926.97 1024.5098 1085.2383 1033.7052 1038.0270 0.00  302.59  302.40  306.84  285.27  0.72  0.85  0.93  1.01  25 15.85 62.87
2022 11 02 17:02:07 1667404927.03 1024.1782 1085.4234 1033.8950 1038.0103 0.00  302.52  302.40  306.84  285.27  1.26  1.02  0.87  0.71  25 15.87 62.64
2022 11 02 17:02:07 1667404927.09 1024.3027 1085.6245 1033.6615 1038.1502 0.00  302.52  302.40  306.90  285.27  0.71  0.91  0.94  0.75  25 15.86 62.85
2022 11 02 17:02:07 1667404927.16 1024.2724 1085.5942 1033.9927 1037.9647 0.00  302.52  302.40  306.90  285.27  0.75  1.09  1.17  1.06  25 15.88 62.91
2022 11 02 17:02:07 1667404927.22 1024.2338 1085.5827 1033.9598 1038.0220 0.00  302.52  302.40  306.90  285.27  0.89  1.06  0.95  0.60  25 15.71 62.90
2022 11 02 17:02:07 1667404927.28 1024.4308 1085.4311 1033.8179 1037.7390 0.00  302.59  302.34  306.90  285.27  0.73  0.96  0.80  0.99  25 15.84 62.84
2022 11 02 17:02:07 1667404927.34 1024.3508 1085.7588 1033.9932 1037.6614 0.00  302.59  302.34  306.84  285.27  1.22  1.09  0.84  0.81  25 15.42 62.40
2022 11 02 17:02:07 1667404927.41 1024.8005 1085.7116 1033.6999 1038.2263 0.00  302.59  302.34  306.84  285.27  1.16  0.93  0.99  0.89  25 15.79 62.86
2022 11 02 17:02:07 1667404927.47 1024.3974 1085.0743 1033.9475 1037.9404 0.00  302.59  302.40  306.84  285.27  0.84  0.84  0.65  0.80  25 15.87 62.88
2022 11 02 17:02:07 1667404927.53 1025.2720 1085.7870 1034.0610 1037.8269 0.00  302.59  302.40  306.84  285.21  0.81  1.04  0.75  1.13  25 15.91 62.88
2022 11 02 17:02:07 1667404927.60 1024.6587 1086.0167 1033.6827 1037.6540 0.00  302.59  302.40  306.84  285.21  1.04  0.86  0.92  0.88  25 15.89 62.63
2022 11 02 17:02:07 1667404927.66 1024.7160 1085.7961 1033.9868 1038.2319 0.00  302.59  302.40  306.84  285.21  0.68  0.76  0.77  0.58  25 15.86 62.89
2022 11 02 17:02:07 1667404927.72 1024.6441 1085.4964 1033.7968 1037.8849 0.00  302.59  302.40  306.84  285.21  0.98  1.08  0.66  1.01  25 15.89 62.90
2022 11 02 17:02:07 1667404927.79 1024.7604 1085.7154 1033.7792 1038.0032 0.00  302.59  302.40  306.84  285.21  0.99  0.86  1.13  0.88  25 15.93 62.92
2022 11 02 17:02:07 1667404927.85 1024.9091 1085.9620 1033.7137 1037.8300 0.00  302.59  302.40  306.84  285.21  1.12  0.85  0.80  0.97  25 15.88 62.87
2022 11 02 17:02:07 1667404927.91 1024.7041 1085.3537 1034.0309 1037.3007 0.00  302.59  302.40  306.84  285.21  0.70  0.95  0.73  0.91  25 15.90 62.66
2022 11 02 17:02:07 1667404927.97 1024.4151 1084.9898 1033.8167 1038.1303 0.00  302.59  302.40  306.84  285.21  1.04  1.20  0.62  1.14  25 15.87 62.91
2022 11 02 17:03:06 1667404986.11 1024.2014 1085.5501 1033.7572 1038.2304 0.00  302.52  302.34  306.77  285.27  0.86  1.11  0.81  0.87  25 15.81 62.54
2022 11 02 17:03:06 1667404986.17 1024.2748 1085.2383 1033.1279 1037.9587 0.00  302.52  302.34  306.77  285.27  0.91  0.78  0.66  0.46  25 15.97 62.99
2022 11 02 17:03:06 1667404986.23 1024.4780 1085.4734 1034.1860 1038.3663 0.00  302.52  302.34  306.84  285.27  1.12  0.74  0.89  0.92  25 15.78 62.80
2022 11 02 17:03:06 1667404986.30 1024.6883 1085.8649 1034.1283 1038.5258 0.00  302.52  302.34  306.84  285.27  0.57  0.72  0.86  0.90  25 15.87 62.92
2022 11 02 17:03:06 1667404986.36 1024.6435 1085.6548 1034.1674 1039.0208 0.00  302.52  302.34  306.84  285.15  0.63  1.00  0.81  0.85  25 15.84 62.88
2022 11 02 17:03:06 1667404986.42 1024.6763 1085.7127 1033.9911 1037.7807 0.00  302.52  302.34  306.84  285.15  1.24  0.90  0.78  0.96  25 15.87 62.62
2022 11 02 17:03:06 1667404986.49 1024.8393 1085.4585 1033.8464 1038.1258 0.00  302.52  302.34  306.84  285.15  0.98  0.81  0.83  0.76  25 15.88 62.87
2022 11 02 17:03:06 1667404986.55 1024.6022 1085.2185 1033.8712 1037.6713 0.00  302.52  302.34  306.84  285.15  1.00  0.55  0.82  0.76  25 15.91 62.91
2022 11 02 17:03:06 1667404986.61 1024.2524 1085.3263 1033.8688 1038.1662 0.00  302.52  302.34  306.84  285.15  0.87  1.02  1.04  0.90  25 15.84 62.89
2022 11 02 17:03:06 1667404986.67 1024.5867 1085.6332 1033.5089 1037.6634 0.00  302.52  302.34  306.84  285.15  0.91  0.88  0.78  1.16  25 15.94 62.92
2022 11 02 17:03:06 1667404986.74 1024.3570 1085.7743 1033.7290 1038.8193 0.00  302.52  302.34  306.77  285.15  0.87  0.73  1.01  0.73  25 16.03 64.48
2022 11 02 17:03:06 1667404986.80 1024.6764 1085.6378 1033.5709 1037.6919 0.00  302.52  302.34  306.77  285.15  0.88  1.13  0.68  1.03  25 16.39 65.13
2022 11 02 17:03:06 1667404986.87 1024.6498 1086.1892 1033.5015 1038.1175 0.00  302.59  302.34  306.77  285.15  0.90  0.88  0.85  0.79  25 16.16 64.01
2022 11 02 17:03:06 1667404986.93 1024.7322 1086.2759 1033.4622 1038.0822 0.00  302.59  302.27  306.77  285.15  0.90  0.87  0.81  1.11  25 16.04 63.99
2022 11 02 17:03:06 1667404987.00 1024.8940 1085.3226 1033.7788 1038.0214 0.00  302.59  302.27  306.84  285.15  1.10  0.98  0.54  0.91  25 16.30 63.87
2022 11 02 17:03:07 1667404987.06 1024.4739 1085.2403 1033.8275 1038.1259 0.00  302.52  302.27  306.84  285.15  0.91  0.61  1.16  0.83  25 16.30 64.18
2022 11 02 17:03:07 1667404987.13 1024.4680 1085.7850 1033.9057 1037.9788 0.00  302.52  302.34  306.84  285.15  0.85  1.15  0.79  0.97  25 15.73 63.63
2022 11 02 17:03:07 1667404987.19 1024.1179 1085.3122 1033.2868 1038.4966 0.00  302.52  302.34  306.84  285.15  1.05  0.82  0.98  1.05  25 16.34 64.17
2022 11 02 17:03:07 1667404987.25 1024.1547 1085.7106 1034.1839 1038.3151 0.00  302.52  302.34  306.84  285.15  0.89  0.87  0.58  0.93  25 16.26 64.17
2022 11 02 17:03:07 1667404987.32 1025.0141 1085.9311 1033.7012 1037.8884 0.00  302.46  302.34  306.84  285.02  0.91  0.97  1.02  0.96  25 16.29 64.17
2022 11 02 17:03:07 1667404987.38 1024.3308 1085.8209 1033.4147 1038.3914 0.00  302.46  302.34  306.84  285.02  0.81  0.84  0.87  0.80  25 16.02 63.89
2022 11 02 17:03:07 1667404987.45 1024.7167 1085.2626 1033.9596 1038.3706 0.00  302.46  302.34  306.77  285.02  0.52  1.26  1.10  0.93  25 16.06 63.89
2022 11 02 17:03:07 1667404987.51 1024.6170 1085.4215 1033.2731 1038.0667 0.00  302.46  302.34  306.77  285.02  0.76  0.77  0.79  1.21  25 16.08 63.35
2022 11 02 17:03:07 1667404987.58 1024.5171 1085.3578 1033.9936 1037.8565 0.00  302.52  302.34  306.77  285.15  0.75  0.87  0.80  0.93  25 16.03 63.90
2022 11 02 17:03:07 1667404987.64 1024.7443 1085.3061 1033.5579 1038.0495 0.00  302.52  302.34  306.77  285.15  0.89  1.07  0.99  1.01  25 16.03 63.93
2022 11 02 17:03:07 1667404987.70 1024.6682 1085.3753 1033.8334 1038.1445 0.00  302.52  302.34  306.90  285.15  1.02  0.99  0.71  0.95  25 16.05 63.95
2022 11 02 17:03:07 1667404987.77 1025.2575 1085.7061 1033.9117 1038.1218 0.00  302.46  302.34  306.90  285.21  0.70  0.95  0.87  0.72  25 16.04 63.91
2022 11 02 17:03:07 1667404987.83 1024.5648 1085.9276 1034.0387 1038.0613 0.00  302.46  302.34  306.90  285.21  0.78  0.86  1.02  0.92  25 16.03 63.90
2022 11 02 17:03:07 1667404987.90 1025.0401 1085.3808 1034.0032 1038.8325 0.00  302.46  302.34  306.90  285.21  0.97  0.89  1.03  0.94  25 16.04 63.91
2022 11 02 17:03:07 1667404987.96 1024.3088 1085.4677 1033.7998 1038.0063 0.00  302.46  302.34  306.90  285.21  0.86  0.71  0.96  0.82  25 16.09 63.94
2022 11 02 17:04:06 1667405046.10 1024.6677 1085.5251 1034.4833 1038.1961 0.00  302.46  302.27  306.77  285.15  0.92  0.65  0.58  0.73  25 16.10 63.37
2022 11 02 17:04:06 1667405046.16 1024.6932 1085.0935 1033.7550 1038.2336 0.00  302.52  302.27  306.77  285.15  1.38  1.20  0.71  0.72  25 16.05 63.03
2022 11 02 17:04:06 1667405046.23 1025.4142 1085.6870 1033.5814 1037.8035 0.00  302.52  302.27  306.77  285.15  1.06  0.70  0.85  0.72  25 15.83 62.59
2022 11 02 17:04:06 1667405046.29 1024.8722 1085.8612 1033.6849 1037.9951 0.00  302.52  302.27  306.77  285.15  1.20  0.96  0.72  0.75  25 15.87 62.88
2022 11 02 17:04:06 1667405046.35 1025.1001 1085.5291 1033.8522 1038.3156 0.00  302.52  302.27  306.84  285.15  0.78  0.79  0.88  0.88  25 15.89 62.91
2022 11 02 17:04:06 1667405046.41 1024.5991 1085.9242 1033.8367 1038.1582 0.00  302.46  302.27  306.84  285.09  0.82  0.78  0.81  1.01  25 15.87 62.64
2022 11 02 17:04:06 1667405046.48 1024.5482 1085.7449 1034.2749 1038.2333 0.00  302.46  302.27  306.84  285.09  0.71  1.04  0.63  1.15  25 15.83 62.83
2022 11 02 17:04:06 1667405046.54 1024.7563 1085.6252 1034.1583 1037.8173 0.00  302.46  302.27  306.84  285.09  0.81  0.57  0.87  1.14  25 15.87 62.88
2022 11 02 17:04:06 1667405046.60 1024.6998 1085.3026 1033.4824 1038.4117 0.00  302.46  302.27  306.84  285.09  1.16  0.82  0.65  0.78  25 15.95 62.67
2022 11 02 17:04:06 1667405046.67 1024.3633 1086.1431 1033.7350 1038.4030 0.00  302.46  302.27  306.84  285.21  0.85  0.92  0.78  1.06  25 16.00 63.02
2022 11 02 17:04:06 1667405046.73 1024.2809 1086.0621 1033.8967 1038.6654 0.00  302.46  302.27  306.84  285.21  1.17  1.06  0.63  0.98  25 15.54 64.00
2022 11 02 17:04:06 1667405046.80 1024.6350 1085.7131 1034.3911 1038.5935 0.00  302.46  302.27  306.84  285.21  0.74  1.24  1.08  0.92  25 16.49 66.83
2022 11 02 17:04:06 1667405046.87 1024.4005 1085.5887 1034.0811 1038.1264 0.00  302.46  302.27  306.84  285.21  0.85  1.02  0.69  0.64  25 16.36 64.20
2022 11 02 17:04:06 1667405046.93 1023.9615 1085.4135 1033.5750 1038.4126 0.00  302.46  302.27  306.84  285.09  0.89  0.97  0.76  0.72  25 16.01 63.98
2022 11 02 17:04:06 1667405046.99 1025.1033 1086.0677 1033.9486 1037.6825 0.00  302.46  302.27  306.84  285.09  0.84  0.97  0.99  0.95  25 16.19 64.08
2022 11 02 17:04:07 1667405047.06 1024.3497 1085.4494 1034.2076 1037.5347 0.00  302.46  302.27  306.77  285.09  0.85  0.93  0.86  1.07  25 16.24 64.13
2022 11 02 17:04:07 1667405047.12 1024.7629 1085.4809 1033.8365 1038.2635 0.00  302.52  302.27  306.77  285.09  0.69  1.10  1.05  0.80  25 16.09 63.94
2022 11 02 17:04:07 1667405047.19 1024.9203 1085.7419 1034.2289 1037.9849 0.00  302.52  302.27  306.77  285.21  0.72  1.00  1.20  1.01  25 16.32 64.17
2022 11 02 17:04:07 1667405047.25 1024.4994 1085.4294 1034.0856 1037.9406 0.00  302.52  302.27  306.77  285.21  1.09  1.10  0.67  1.13  25 16.03 63.90
2022 11 02 17:04:07 1667405047.32 1024.4668 1085.7385 1034.0826 1038.2260 0.00  302.52  302.27  306.84  285.21  1.08  1.12  0.92  0.65  25 15.81 63.63
2022 11 02 17:04:07 1667405047.38 1024.7574 1085.9709 1033.3704 1038.5023 0.00  302.46  302.27  306.84  285.15  0.99  1.05  0.81  0.77  25 16.04 63.63
2022 11 02 17:04:07 1667405047.44 1024.3548 1085.2416 1034.0609 1038.7737 0.00  302.46  302.27  306.84  285.15  0.72  0.81  0.72  1.19  25 16.10 63.93
2022 11 02 17:04:07 1667405047.51 1024.3048 1086.0544 1033.8350 1037.5375 0.00  302.46  302.27  306.84  285.15  1.20  1.14  0.75  0.79  25 16.04 63.90
2022 11 02 17:04:07 1667405047.57 1024.8249 1085.5528 1033.6636 1037.6859 0.00  302.46  302.27  306.71  285.15  0.71  0.71  0.87  1.03  25 16.04 63.90
2022 11 02 17:04:07 1667405047.64 1024.9499 1084.9968 1034.0035 1038.2088 0.00  302.52  302.27  306.71  285.15  1.01  0.73  0.62  1.01  25 16.12 63.96
2022 11 02 17:04:07 1667405047.70 1024.8854 1085.4517 1033.1145 1038.2886 0.00  302.52  302.27  306.71  285.15  1.17  1.10  1.14  0.86  25 16.06 63.88
2022 11 02 17:04:07 1667405047.77 1024.7471 1085.9420 1034.0447 1037.8412 0.00  302.52  302.27  306.71  285.15  1.07  0.86  1.00  1.23  25 16.08 63.63
2022 11 02 17:04:07 1667405047.83 1024.4237 1085.3329 1034.2224 1037.9051 0.00  302.46  302.27  306.84  285.15  1.01  1.06  0.88  0.95  25 16.05 63.89
2022 11 02 17:04:07 1667405047.89 1024.6887 1085.4479 1033.4384 1038.5913 0.00  302.46  302.27  306.84  285.21  1.04  0.91  0.67  0.72  25 16.03 63.95
2022 11 02 17:04:07 1667405047.96 1024.3750 1085.3589 1033.7160 1038.1780 0.00  302.46  302.27  306.84  285.21  0.90  0.88  0.83  0.94  25 16.29 64.22
2022 11 02 17:05:06 1667405106.10 1024.1715 1085.3485 1033.8927 1038.8440 0.00  302.46  302.21  306.77  285.21  1.08  0.91  0.52  0.74  25 16.08 63.07
2022 11 02 17:05:06 1667405106.16 1025.0896 1085.3159 1034.1171 1038.2215 0.00  302.46  302.21  306.77  285.21  0.98  0.72  0.85  0.93  25 16.00 63.01
2022 11 02 17:05:06 1667405106.22 1024.6220 1085.5084 1033.2115 1038.5394 0.00  302.46  302.27  306.77  285.21  0.80  1.00  0.88  0.63  25 15.89 62.86
