#,TerraRad,Tech,AG
#,PoLRa,3.2
#,SN:,08
#,FW,version:,v3.2.3
#,offsetHPol:,4.843296579859171
#,offsetVPol:,4.726970800268247
#,timezone:,CET
Year,Month,Day,Time,UnixTime,uacs,urs,up1,up2,Tir,Tacs,Trs,Taux,Tp1,uacs_std,urs_std,up1_std,up2_std,nsubsamp,t_1s,t_line
2022,11,02,11:00:05,1667383205.98,997.1019,1054.4204,1047.6973,1047.9843,0.00,310.09,309.77,312.34,297.21,1.12,0.81,1.12,1.04,25,16.06,63.03
2022,11,02,11:00:06,1667383206.05,997.6293,1054.6262,1048.3066,1047.7786,0.00,310.09,309.77,312.34,297.21,1.34,0.76,0.91,0.92,25,15.84,62.54
2022,11,02,11:00:06,1667383206.11,996.9986,1054.7861,1047.8867,1047.7028,0.00,310.09,309.77,312.34,297.46,0.70,1.04,0.62,0.76,25,15.88,62.88
2022,11,02,11:00:06,1667383206.17,997.3821,1054.2203,1048.3227,1046.9848,0.00,310.09,309.77,312.34,297.46,0.95,0.87,1.09,0.64,25,15.92,62.93
2022,11,02,11:00:06,1667383206.23,997.0169,1053.8149,1047.9304,1047.5450,0.00,310.09,309.77,312.40,297.46,1.04,0.99,1.04,0.80,25,15.83,62.86
2022,11,02,11:00:06,1667383206.30,996.8868,1054.4742,1048.5283,1047.2258,0.00,310.09,309.77,312.40,297.46,0.62,0.94,0.90,0.83,25,15.90,62.94
2022,11,02,11:00:06,1667383206.36,996.2208,1054.2173,1048.6511,1047.8457,0.00,310.09,309.77,312.40,297.40,1.09,0.80,0.89,1.01,25,16.07,62.78
2022,11,02,11:00:06,1667383206.42,997.3521,1054.5790,1048.4822,1047.8050,0.00,310.09,309.77,312.27,297.40,0.75,0.73,1.01,0.98,25,15.84,62.57
2022,11,02,11:00:06,1667383206.49,997.3357,1054.9215,1048.7483,1048.0971,0.00,310.09,309.77,312.27,297.40,0.70,1.01,0.88,1.08,25,15.86,62.62
2022,11,02,11:00:06,1667383206.55,996.8998,1054.2338,1047.7816,1047.1983,0.00,310.09,309.77,312.27,297.40,0.83,1.08,0.91,0.89,25,15.88,62.61
2022,11,02,11:00:06,1667383206.61,996.4262,1054.5819,1047.8236,1047.8572,0.00,310.09,309.77,312.27,297.34,1.12,0.54,1.19,0.69,25,15.85,62.86
2022,11,02,11:00:06,1667383206.68,997.2087,1054.9891,1048.5777,1047.8741,0.00,310.09,309.77,312.34,297.34,0.86,0.83,1.01,1.00,25,15.98,64.62
2022,11,02,11:00:06,1667383206.74,997.7658,1054.7510,1048.8255,1047.9751,0.00,310.09,309.77,312.34,297.34,0.94,0.86,0.78,0.74,25,16.44,64.95
2022,11,02,11:00:06,1667383206.81,997.3162,1054.5698,1048.5732,1048.2949,0.00,310.09,309.77,312.34,297.27,0.69,1.07,0.89,0.99,25,16.29,64.17
2022,11,02,11:00:06,1667383206.87,997.8474,1054.4623,1048.3827,1047.9312,0.00,310.09,309.77,312.34,297.27,0.97,1.25,0.89,1.10,25,15.99,63.84
2022,11,02,11:00:06,1667383206.93,997.4181,1054.4263,1048.0178,1047.5985,0.00,310.09,309.77,312.34,297.27,1.05,1.25,1.01,0.68,25,16.07,63.48
2022,11,02,11:00:06,1667383207.00,997.6890,1054.5584,1048.3323,1047.6972,0.00,310.09,309.77,312.34,297.27,0.82,0.81,1.10,0.63,25,16.21,64.11
2022,11,02,11:00:07,1667383207.06,996.8225,1054.7225,1048.1988,1048.3666,0.00,310.09,309.77,312.34,297.34,0.96,0.84,0.74,0.91,25,16.28,64.22
2022,11,02,11:00:07,1667383207.13,996.9817,1054.8516,1048.0626,1047.7215,0.00,310.09,309.77,312.34,297.34,0.95,0.78,1.09,0.82,25,16.24,63.54
2022,11,02,11:00:07,1667383207.19,997.4108,1054.7358,1048.1713,1047.8320,0.00,310.09,309.77,312.34,297.34,0.94,0.69,1.03,0.72,25,16.26,64.16
2022,11,02,11:00:07,1667383207.26,997.8234,1054.1315,1048.8499,1048.0163,0.00,310.09,309.77,312.34,297.34,0.71,0.77,0.96,0.67,25,16.03,63.64
2022,11,02,11:00:07,1667383207.32,997.2170,1054.9305,1047.8639,1048.6334,0.00,310.09,309.77,312.34,297.65,0.83,0.74,0.87,0.73,25,16.28,64.18
2022,11,02,11:00:07,1667383207.38,996.9156,1054.4937,1048.3865,1048.4298,0.00,310.09,309.77,312.34,297.65,1.00,0.89,0.87,0.76,25,16.28,64.18
2022,11,02,11:00:07,1667383207.45,996.8139,1055.1761,1048.6363,1047.6300,0.00,310.09,309.77,312.34,297.65,1.07,0.86,0.83,0.70,25,16.30,63.92
2022,11,02,11:00:07,1667383207.51,997.4958,1054.4671,1048.5164,1047.7330,0.00,310.09,309.77,312.34,297.65,0.89,1.35,0.74,0.76,25,16.26,64.15
2022,11,02,11:00:07,1667383207.58,997.6131,1054.3645,1048.3416,1048.0427,0.00,310.09,309.84,312.34,297.27,0.92,0.53,0.90,0.89,25,16.23,64.18
2022,11,02,11:00:07,1667383207.64,996.8060,1053.5484,1049.3940,1048.0964,0.00,310.09,309.84,312.34,297.27,0.80,1.08,1.04,0.56,25,16.12,64.06
2022,11,02,11:00:07,1667383207.71,997.3085,1054.5743,1048.1771,1048.0083,0.00,310.09,309.84,312.34,297.27,0.95,0.91,0.90,0.96,25,16.18,63.81
2022,11,02,11:00:07,1667383207.77,997.2920,1054.7253,1048.3726,1047.9269,0.00,310.09,309.84,312.34,297.21,0.86,1.32,1.06,0.59,25,16.30,64.17
2022,11,02,11:00:07,1667383207.83,997.3234,1054.3676,1048.8768,1048.1007,0.00,310.09,309.84,312.34,297.21,0.92,0.58,1.24,0.94,25,16.03,63.86
2022,11,02,11:01:05,1667383265.96,996.7874,1054.0236,1047.7483,1047.2286,0.00,310.65,310.27,312.96,297.52,0.96,1.09,0.94,0.88,25,16.13,63.37
2022,11,02,11:01:06,1667383266.02,997.1818,1054.0620,1047.5093,1047.5923,0.00,310.65,310.27,312.96,297.46,1.24,0.72,0.82,1.04,25,15.75,62.78
2022,11,02,11:01:06,1667383266.09,997.0341,1054.1289,1047.8429,1046.7814,0.00,310.65,310.21,312.96,297.46,1.01,0.90,0.68,0.78,25,15.81,62.54
2022,11,02,11:01:06,1667383266.15,997.5285,1054.5493,1047.6877,1047.3835,0.00,310.65,310.21,312.96,297.46,0.95,0.84,0.86,1.31,25,15.90,62.90
2022,11,02,11:01:06,1667383266.21,996.9579,1054.3942,1047.8974,1046.9539,0.00,310.65,310.21,312.90,297.40,1.01,1.12,0.93,0.97,25,15.64,62.62
2022,11,02,11:01:06,1667383266.28,997.3908,1054.5695,1047.7836,1047.6896,0.00,310.65,310.21,312.90,297.40,1.00,0.87,1.00,1.21,25,15.63,62.32
2022,11,02,11:01:06,1667383266.34,996.7371,1054.1339,1048.3021,1047.7523,0.00,310.59,310.21,312.90,297.40,0.86,0.81,1.14,0.77,25,15.92,62.96
2022,11,02,11:01:06,1667383266.40,997.4144,1053.7821,1048.1708,1047.3435,0.00,310.59,310.21,312.90,297.40,1.00,0.75,0.89,1.40,25,15.84,62.86
2022,11,02,11:01:06,1667383266.46,997.0073,1053.6062,1048.2954,1047.9116,0.00,310.59,310.21,312.96,297.34,1.15,0.78,0.97,0.99,25,15.88,62.89
2022,11,02,11:01:06,1667383266.53,996.6820,1053.8918,1047.2952,1047.8279,0.00,310.59,310.21,312.96,297.34,0.74,1.02,1.04,1.04,25,15.89,62.90
2022,11,02,11:01:06,1667383266.59,997.2540,1053.7847,1047.9381,1047.3868,0.00,310.65,310.21,312.96,297.34,0.91,1.01,1.10,0.93,25,15.59,62.63
2022,11,02,11:01:06,1667383266.65,997.4268,1054.3385,1048.4922,1048.0347,0.00,310.65,310.21,312.96,297.34,0.92,0.68,1.01,0.95,25,15.85,64.35
2022,11,02,11:01:06,1667383266.72,997.5842,1054.5576,1048.1019,1047.7457,0.00,310.65,310.21,312.90,297.52,1.13,0.78,0.82,0.77,25,16.45,64.92
2022,11,02,11:01:06,1667383266.78,997.3291,1054.2623,1048.0191,1046.9732,0.00,310.65,310.21,312.90,297.52,0.57,0.72,0.80,0.83,25,16.09,63.13
2022,11,02,11:01:06,1667383266.85,997.4124,1054.4201,1048.1964,1047.9749,0.00,310.59,310.21,312.90,297.52,0.78,1.23,0.75,1.01,25,16.22,64.18
2022,11,02,11:01:06,1667383266.91,997.6081,1053.7476,1047.8100,1047.5234,0.00,310.59,310.21,312.90,297.52,0.99,0.80,0.82,0.80,25,16.29,64.15
2022,11,02,11:01:06,1667383266.98,996.8238,1053.9466,1047.9299,1047.2112,0.00,310.59,310.21,312.90,297.34,1.16,0.94,0.86,1.06,25,16.22,64.07
2022,11,02,11:01:07,1667383267.04,996.5938,1053.9700,1048.2994,1047.5906,0.00,310.59,310.21,312.90,297.34,1.00,0.76,0.70,1.07,25,16.04,63.95
2022,11,02,11:01:07,1667383267.11,996.6339,1054.0462,1048.1117,1047.3196,0.00,310.59,310.21,312.90,297.34,0.89,1.21,0.89,1.12,25,16.33,63.92
2022,11,02,11:01:07,1667383267.17,997.6027,1054.3197,1048.1058,1047.7735,0.00,310.59,310.21,312.90,297.59,1.17,0.71,0.67,0.83,25,16.31,64.17
2022,11,02,11:01:07,1667383267.23,996.9565,1054.6610,1047.7630,1048.2118,0.00,310.59,310.21,312.90,297.59,0.75,0.97,1.40,0.80,25,16.28,64.16
2022,11,02,11:01:07,1667383267.30,997.2563,1054.8220,1048.4789,1047.6039,0.00,310.59,310.27,312.90,297.59,1.12,0.87,0.55,0.81,25,16.05,63.66
2022,11,02,11:01:07,1667383267.36,997.2798,1054.3630,1048.7241,1048.0457,0.00,310.59,310.27,312.90,297.59,1.16,0.78,0.84,0.80,25,16.03,63.60
2022,11,02,11:01:07,1667383267.43,997.2528,1054.0567,1047.9875,1047.7395,0.00,310.59,310.27,312.90,297.27,0.94,0.77,0.70,0.85,25,16.27,63.84
2022,11,02,11:01:07,1667383267.49,997.2654,1054.4482,1048.4284,1047.9735,0.00,310.59,310.27,312.90,297.27,1.09,0.77,0.84,0.90,25,16.04,63.89
2022,11,02,11:01:07,1667383267.55,997.2231,1054.2748,1048.2641,1048.0587,0.00,310.59,310.27,312.90,297.27,0.99,0.80,0.94,0.67,25,16.10,63.97
2022,11,02,11:01:07,1667383267.62,997.4439,1054.0747,1048.9739,1047.5640,0.00,310.59,310.27,312.90,297.27,0.84,0.95,0.81,1.04,25,16.01,63.92
2022,11,02,11:01:07,1667383267.68,997.1848,1053.9856,1048.4000,1047.8433,0.00,310.59,310.27,312.96,297.59,1.06,1.21,0.71,1.00,25,16.06,63.86
2022,11,02,11:01:07,1667383267.75,997.5920,1054.7186,1047.8130,1047.2846,0.00,310.59,310.27,312.96,297.59,0.86,1.11,0.91,0.77,25,16.10,63.65
2022,11,02,11:01:07,1667383267.81,997.0889,1053.9305,1048.4926,1047.5154,0.00,310.59,310.21,312.96,297.59,1.24,0.91,0.64,0.99,25,16.06,63.93
2022,11,02,11:02:05,1667383325.89,996.8748,1053.9473,1047.9756,1047.4295,0.00,310.84,310.46,313.40,297.34,0.60,0.87,0.81,1.10,25,16.09,63.03
2022,11,02,11:02:05,1667383325.96,996.1835,1053.9154,1047.7099,1047.3684,0.00,310.84,310.46,313.46,297.34,0.67,0.80,0.85,0.93,25,16.07,63.09
2022,11,02,11:02:06,1667383326.02,996.4483,1053.7514,1048.0920,1046.9187,0.00,310.84,310.46,313.46,297.34,0.95,0.95,1.09,1.25,25,15.90,62.59
2022,11,02,11:02:06,1667383326.08,997.2979,1053.7014,1047.5151,1047.3402,0.00,310.84,310.46,313.46,297.71,1.04,0.68,0.82,1.17,25,15.92,62.90
2022,11,02,11:02:06,1667383326.15,996.6730,1054.0632,1047.5942,1047.1755,0.00,310.84,310.46,313.46,297.71,0.79,0.91,0.77,0.78,25,15.92,62.89
2022,11,02,11:02:06,1667383326.21,996.6104,1054.0664,1048.1489,1047.3586,0.00,310.84,310.46,313.40,297.71,1.15,1.09,1.01,1.05,25,15.91,62.94
2022,11,02,11:02:06,1667383326.27,996.9707,1054.5316,1048.0954,1047.2086,0.00,310.84,310.46,313.40,297.71,1.29,0.76,1.12,0.52,25,15.85,62.59
2022,11,02,11:02:06,1667383326.34,996.6619,1054.2208,1047.2740,1047.4554,0.00,310.77,310.52,313.40,297.21,1.02,0.70,0.85,0.77,25,15.94,62.96
2022,11,02,11:02:06,1667383326.40,997.2033,1054.1142,1047.4387,1047.6265,0.00,310.77,310.52,313.40,297.21,0.88,0.85,1.06,0.63,25,15.83,62.60
2022,11,02,11:02:06,1667383326.46,996.1075,1053.9212,1047.8438,1046.9976,0.00,310.77,310.52,313.46,297.21,1.21,1.08,1.13,1.20,25,15.86,62.58
2022,11,02,11:02:06,1667383326.52,996.6577,1053.0451,1047.8122,1047.7166,0.00,310.84,310.52,313.46,297.21,0.58,1.09,1.04,0.77,25,15.91,62.93
2022,11,02,11:02:06,1667383326.59,997.1699,1054.3017,1048.4076,1047.9275,0.00,310.84,310.46,313.46,297.34,1.33,0.99,0.88,0.81,25,15.81,64.59
2022,11,02,11:02:06,1667383326.65,997.7035,1054.5130,1048.4416,1047.4343,0.00,310.84,310.46,313.46,297.34,0.69,1.20,0.80,0.86,25,16.43,65.04
2022,11,02,11:02:06,1667383326.72,996.6870,1054.2003,1047.6173,1047.7297,0.00,310.84,310.46,313.40,297.34,1.12,1.11,0.68,0.78,25,16.26,64.15
2022,11,02,11:02:06,1667383326.78,997.5841,1053.9025,1048.0700,1048.1188,0.00,310.84,310.46,313.40,297.21,1.14,0.90,0.84,0.95,25,16.24,64.13
2022,11,02,11:02:06,1667383326.85,997.0710,1054.0319,1048.0803,1047.6589,0.00,310.84,310.46,313.40,297.21,0.72,0.92,0.59,1.16,25,16.28,64.20
2022,11,02,11:02:06,1667383326.91,996.4245,1054.2573,1048.0373,1047.5623,0.00,310.84,310.46,313.40,297.21,0.61,0.89,0.82,0.84,25,16.31,63.89
2022,11,02,11:02:06,1667383326.98,996.9595,1054.1429,1047.6226,1047.1643,0.00,310.84,310.46,313.40,297.21,0.80,0.85,0.81,0.91,25,16.03,63.93
2022,11,02,11:02:07,1667383327.04,997.1167,1054.0882,1048.3363,1047.4410,0.00,310.84,310.52,313.40,297.27,0.86,1.18,0.71,0.67,25,16.31,64.16
2022,11,02,11:02:07,1667383327.10,997.2598,1054.1605,1047.9744,1047.6803,0.00,310.84,310.52,313.40,297.27,0.79,1.25,0.69,0.85,25,16.32,64.17
2022,11,02,11:02:07,1667383327.17,997.1681,1054.0373,1048.3094,1047.2531,0.00,310.84,310.52,313.46,297.27,0.87,0.86,0.82,0.71,25,16.28,63.81
2022,11,02,11:02:07,1667383327.23,996.3483,1053.9414,1047.9821,1047.7265,0.00,310.84,310.52,313.46,297.27,0.97,0.87,0.61,0.94,25,15.83,63.65
2022,11,02,11:02:07,1667383327.30,997.5958,1053.7945,1047.8779,1047.7324,0.00,310.84,310.46,313.46,297.27,1.08,1.02,0.83,1.15,25,16.07,63.98
2022,11,02,11:02:07,1667383327.36,997.3342,1054.4787,1048.0500,1047.7111,0.00,310.84,310.46,313.46,297.27,1.03,1.09,0.74,0.95,25,16.27,64.09
2022,11,02,11:02:07,1667383327.43,997.0345,1054.3767,1047.9142,1047.8919,0.00,310.84,310.46,313.34,297.27,1.03,0.75,1.04,1.25,25,16.31,64.16
2022,11,02,11:02:07,1667383327.49,996.9198,1053.9556,1047.7018,1047.4364,0.00,310.84,310.46,313.34,297.34,0.99,0.88,0.89,0.77,25,16.05,63.62
2022,11,02,11:02:07,1667383327.55,997.5914,1054.3693,1048.1596,1047.8401,0.00,310.84,310.46,313.34,297.34,0.76,0.99,0.85,0.91,25,16.04,63.95
2022,11,02,11:02:07,1667383327.62,996.7578,1054.3291,1048.1258,1047.6089,0.00,310.84,310.46,313.34,297.34,0.90,0.88,0.81,1.07,25,16.13,63.88
2022,11,02,11:02:07,1667383327.68,996.9799,1053.9036,1048.6724,1047.3295,0.00,310.84,310.46,313.34,297.34,0.96,0.99,0.93,0.97,25,15.78,63.68
2022,11,02,11:02:07,1667383327.75,997.1131,1053.8089,1048.0069,1047.2061,0.00,310.84,310.46,313.34,297.34,0.96,0.61,1.29,0.85,25,16.02,63.92
2022,11,02,11:03:05,1667383385.88,996.6283,1054.0775,1047.6330,1046.8362,0.00,310.90,310.65,313.77,297.27,0.87,0.94,0.94,1.00,25,16.10,63.08
2022,11,02,11:03:05,1667383385.94,996.7996,1053.7315,1047.7789,1046.9649,0.00,310.90,310.65,313.77,297.27,1.10,1.04,0.71,1.06,25,15.99,63.02
2022,11,02,11:03:06,1667383386.01,996.6572,1053.0242,1047.5861,1047.0161,0.00,310.90,310.65,313.71,297.27,0.85,0.95,0.91,0.91,25,15.87,62.89
2022,11,02,11:03:06,1667383386.07,996.9026,1053.8813,1047.5443,1047.3561,0.00,310.90,310.65,313.71,297.27,0.91,0.77,0.95,0.64,25,15.90,62.62
2022,11,02,11:03:06,1667383386.13,996.7691,1053.7320,1048.2113,1047.5386,0.00,310.90,310.65,313.71,297.40,1.13,1.23,0.76,1.04,25,15.58,62.59
2022,11,02,11:03:06,1667383386.20,996.7423,1053.8186,1047.8154,1047.1543,0.00,310.90,310.65,313.71,297.40,0.93,1.02,1.05,0.82,25,15.89,62.87
2022,11,02,11:03:06,1667383386.26,996.5212,1054.1897,1048.0121,1046.6648,0.00,310.90,310.65,313.71,297.40,1.05,1.22,1.02,0.86,25,15.87,62.98
2022,11,02,11:03:06,1667383386.32,997.0582,1053.9470,1047.2559,1046.9572,0.00,310.90,310.59,313.71,297.40,0.87,0.98,0.97,1.01,25,15.84,62.81
2022,11,02,11:03:06,1667383386.38,997.0423,1053.1250,1047.8964,1047.1008,0.00,310.90,310.59,313.71,297.52,1.25,1.05,0.78,1.04,25,15.88,62.35
2022,11,02,11:03:06,1667383386.45,996.3458,1054.0928,1047.4544,1046.8220,0.00,310.90,310.59,313.84,297.52,0.90,0.94,0.88,1.10,25,15.85,62.34
2022,11,02,11:03:06,1667383386.52,996.5381,1053.4208,1048.0753,1047.5140,0.00,310.96,310.59,313.84,297.52,0.79,0.71,0.43,1.10,25,15.94,62.44
2022,11,02,11:03:06,1667383386.58,996.8029,1054.0848,1048.4953,1047.7892,0.00,310.96,310.65,313.84,297.52,0.75,1.06,0.90,0.76,25,16.18,64.86
2022,11,02,11:03:06,1667383386.64,996.8105,1054.2122,1048.1297,1047.3220,0.00,310.96,310.65,313.84,297.34,1.12,1.11,1.37,1.20,25,16.47,64.71
2022,11,02,11:03:06,1667383386.71,996.7209,1053.8770,1048.2727,1047.9763,0.00,310.96,310.65,313.84,297.34,1.00,1.17,0.72,0.80,25,16.02,63.91
2022,11,02,11:03:06,1667383386.77,997.4753,1054.3949,1048.1589,1047.6015,0.00,310.90,310.65,313.84,297.34,0.80,0.91,1.00,0.74,25,16.05,63.98
2022,11,02,11:03:06,1667383386.84,997.0294,1054.0931,1048.5338,1047.5489,0.00,310.90,310.65,313.84,297.34,0.72,1.25,1.02,1.05,25,16.29,64.12
2022,11,02,11:03:06,1667383386.90,997.5096,1053.7562,1047.6442,1047.2817,0.00,310.90,310.65,313.84,297.34,0.98,0.62,0.62,0.84,25,16.29,63.59
2022,11,02,11:03:06,1667383386.97,997.1764,1053.5591,1048.3057,1047.7357,0.00,310.96,310.65,313.84,297.34,0.75,1.06,0.90,0.81,25,16.34,63.87
2022,11,02,11:03:07,1667383387.03,996.4968,1054.0224,1048.0446,1047.4879,0.00,310.96,310.65,313.84,297.34,0.83,0.86,0.71,0.75,25,16.12,63.96
2022,11,02,11:03:07,1667383387.09,996.8695,1054.8074,1047.4826,1047.4930,0.00,310.96,310.65,313.84,297.21,0.98,0.80,0.66,1.05,25,15.99,63.32
2022,11,02,11:03:07,1667383387.16,996.6658,1053.8259,1048.0100,1047.6592,0.00,310.96,310.65,313.84,297.21,0.73,1.12,0.84,0.88,25,16.35,64.20
2022,11,02,11:03:07,1667383387.22,996.7890,1054.0968,1048.0160,1047.5053,0.00,310.96,310.65,313.77,297.21,0.87,0.94,0.87,0.94,25,16.05,63.96
2022,11,02,11:03:07,1667383387.29,996.5747,1053.8401,1047.6285,1048.5923,0.00,310.96,310.65,313.77,297.21,0.61,0.90,0.96,1.03,25,16.26,63.81
2022,11,02,11:03:07,1667383387.35,996.6588,1054.3726,1048.0060,1047.3958,0.00,310.96,310.65,313.77,297.15,0.80,0.75,0.92,1.06,25,16.11,63.98
2022,11,02,11:03:07,1667383387.41,997.1666,1054.0697,1048.3036,1048.2936,0.00,310.96,310.65,313.71,297.15,0.99,1.22,0.76,0.96,25,16.31,64.16
2022,11,02,11:03:07,1667383387.48,997.6721,1053.6584,1047.4228,1047.4571,0.00,310.96,310.65,313.71,297.15,0.91,0.94,1.14,1.10,25,16.05,63.62
2022,11,02,11:03:07,1667383387.54,996.9457,1053.5911,1047.9357,1047.2069,0.00,310.96,310.65,313.71,297.15,0.64,0.84,1.03,0.81,25,15.80,63.62
2022,11,02,11:03:07,1667383387.61,996.8308,1053.6527,1047.9300,1047.8197,0.00,310.96,310.65,313.71,297.46,1.19,0.77,1.05,0.89,25,16.12,63.95
2022,11,02,11:03:07,1667383387.67,997.1262,1054.3652,1047.9282,1047.8471,0.00,310.96,310.65,313.84,297.46,0.78,0.92,0.69,0.85,25,16.08,63.64
2022,11,02,11:03:07,1667383387.74,997.0875,1054.2907,1047.6086,1047.5898,0.00,310.96,310.65,313.84,297.46,1.11,1.25,0.89,0.90,25,16.05,63.95
2022,11,02,11:04:05,1667383445.88,996.4061,1053.0073,1047.8953,1047.1698,0.00,310.96,310.71,313.96,297.02,1.15,0.76,0.78,0.74,25,16.03,63.01
2022,11,02,11:04:05,1667383445.94,995.8674,1053.9115,1047.7857,1047.4606,0.00,310.96,310.71,313.96,297.09,0.73,0.99,0.70,0.80,25,16.04,63.08
2022,11,02,11:04:06,1667383446.00,997.0827,1053.8328,1047.0851,1046.6519,0.00,310.96,310.71,314.02,297.09,1.15,0.80,0.79,1.00,25,15.84,62.58
2022,11,02,11:04:06,1667383446.07,996.3444,1053.1483,1047.9168,1047.3779,0.00,310.96,310.71,314.02,297.09,0.84,0.57,0.84,1.16,25,15.84,62.81
2022,11,02,11:04:06,1667383446.13,996.3948,1053.5913,1047.5760,1046.8383,0.00,310.96,310.71,314.02,297.09,0.97,0.81,0.80,0.85,25,15.85,62.82
2022,11,02,11:04:06,1667383446.19,996.1612,1053.7182,1048.4279,1047.0079,0.00,310.96,310.71,314.02,297.40,0.85,1.24,1.04,1.04,25,15.88,62.64
2022,11,02,11:04:06,1667383446.26,996.6287,1053.5807,1047.6619,1047.1819,0.00,310.96,310.71,314.02,297.40,0.83,1.21,0.95,0.86,25,15.88,62.62
2022,11,02,11:04:06,1667383446.32,996.3984,1054.0141,1047.6469,1047.6049,0.00,310.96,310.71,314.02,297.40,1.10,0.95,0.93,0.95,25,15.91,62.85
2022,11,02,11:04:06,1667383446.38,996.3845,1053.8352,1047.8208,1046.9403,0.00,310.96,310.71,314.02,297.40,0.90,0.86,0.96,1.13,25,15.81,62.85
2022,11,02,11:04:06,1667383446.44,996.5370,1054.0866,1047.2008,1046.8597,0.00,310.96,310.71,314.02,296.96,1.00,0.73,1.22,1.05,25,16.14,63.15
2022,11,02,11:04:06,1667383446.51,996.0665,1053.8482,1048.3241,1047.5190,0.00,310.96,310.71,313.96,296.96,1.01,0.93,1.06,0.76,25,16.05,62.79
2022,11,02,11:04:06,1667383446.57,996.6933,1053.8363,1047.4290,1047.3445,0.00,310.96,310.71,313.96,296.96,0.87,0.97,1.06,0.86,25,15.87,62.84
2022,11,02,11:04:06,1667383446.63,996.0505,1053.1412,1046.9861,1046.6622,0.00,310.96,310.71,313.96,296.96,0.79,0.98,1.05,0.62,25,15.91,62.68
2022,11,02,11:04:06,1667383446.70,997.0740,1053.5968,1047.1839,1047.0765,0.00,310.96,310.71,314.15,296.96,1.13,1.16,0.67,0.53,25,16.08,63.11
2022,11,02,11:04:06,1667383446.76,996.4191,1053.3741,1047.2511,1047.2141,0.00,310.96,310.71,314.15,296.96,0.69,0.72,0.97,0.79,25,15.81,62.79
2022,11,02,11:04:06,1667383446.82,996.6414,1053.1520,1047.2952,1047.2710,0.00,310.96,310.71,314.15,296.96,0.86,1.09,1.09,0.92,25,15.92,62.64
2022,11,02,11:04:06,1667383446.89,996.3760,1054.2267,1047.5076,1047.1087,0.00,310.96,310.71,314.15,296.96,0.97,0.92,0.74,0.81,25,15.88,62.90
2022,11,02,11:04:06,1667383446.95,996.9007,1053.6609,1047.2790,1046.7304,0.00,311.02,310.71,313.96,297.27,0.52,0.86,0.84,0.92,25,15.88,62.60
2022,11,02,11:04:07,1667383447.01,996.4339,1053.6519,1047.4531,1047.3021,0.00,311.02,310.71,313.96,297.27,0.99,0.92,0.81,1.14,25,15.93,62.92
2022,11,02,11:04:07,1667383447.08,997.2280,1053.5288,1047.6265,1046.9831,0.00,311.02,310.71,313.96,297.27,1.11,0.99,1.11,0.90,25,15.89,62.88
2022,11,02,11:04:07,1667383447.14,996.9214,1053.5189,1047.5323,1047.3210,0.00,311.02,310.71,313.96,297.21,0.74,0.73,1.26,1.12,25,15.89,62.88
2022,11,02,11:04:07,1667383447.20,996.9049,1053.6128,1047.5271,1047.0250,0.00,310.96,310.71,314.02,297.21,1.18,0.91,0.81,0.95,25,15.87,62.58
2022,11,02,11:04:07,1667383447.26,996.4280,1053.7968,1047.3588,1047.2946,0.00,310.96,310.77,314.02,297.21,1.08,0.97,0.86,1.00,25,15.87,62.93
2022,11,02,11:04:07,1667383447.33,996.4559,1053.7364,1047.2504,1047.1881,0.00,310.96,310.77,314.02,297.21,0.71,0.92,0.91,0.73,25,15.85,62.56
2022,11,02,11:04:07,1667383447.39,995.9168,1053.1461,1047.8752,1047.1794,0.00,310.96,310.77,314.02,296.96,0.77,0.81,1.03,0.91,25,15.64,62.65
2022,11,02,11:04:07,1667383447.45,996.5790,1053.6387,1046.9679,1047.5605,0.00,310.96,310.77,313.96,296.96,0.68,0.93,0.95,0.78,25,15.89,62.89
2022,11,02,11:04:07,1667383447.52,996.9582,1053.9378,1047.7779,1047.3479,0.00,310.96,310.71,313.96,296.96,0.58,1.03,0.69,0.92,25,15.87,62.91
2022,11,02,11:04:07,1667383447.58,996.5984,1053.5186,1046.9415,1046.7577,0.00,310.96,310.71,313.96,296.96,0.94,0.74,0.90,0.97,25,15.86,62.90
2022,11,02,11:04:07,1667383447.64,996.8774,1053.4938,1047.0555,1046.7347,0.00,310.96,310.71,313.96,297.15,0.87,0.87,0.86,1.04,25,15.84,62.59
2022,11,02,11:04:07,1667383447.71,996.2093,1054.0249,1047.5287,1047.1961,0.00,310.96,310.71,314.09,297.15,1.13,1.12,1.22,0.67,25,15.82,62.85
2022,11,02,11:05:05,1667383505.85,996.4079,1053.6307,1047.7449,1046.9036,0.00,311.02,310.77,314.21,297.09,1.05,0.87,0.63,1.00,25,15.85,62.80
2022,11,02,11:05:05,1667383505.91,996.0016,1053.4289,1048.0141,1047.2875,0.00,311.02,310.77,314.21,297.09,1.05,0.76,0.99,0.88,25,16.01,63.04
2022,11,02,11:05:05,1667383505.97,996.7031,1053.1706,1047.1227,1047.5153,0.00,311.02,310.77,314.21,297.09,1.09,0.83,0.81,0.86,25,15.88,62.91
2022,11,02,11:05:06,1667383506.04,996.8806,1053.4416,1047.5394,1046.6293,0.00,311.02,310.77,314.27,297.09,0.97,0.95,1.07,0.97,25,15.84,62.86
2022,11,02,11:05:06,1667383506.10,996.1761,1053.4064,1047.6357,1046.4899,0.00,311.02,310.77,314.27,297.09,0.77,0.81,0.96,1.21,25,15.90,62.92
