# TerraRad Tech AG
# PoLRa 3.2
# SN: 08
# FW version: v3.2.3
# offsetHPol: 4.843296579859171
# offsetVPol: 4.726970800268247
# timezone: CET
Year,Month,Day,Time,UnixTime,uacs,urs,up1,up2,Tir,Tacs,Trs,Taux,Tp1,uacs_std,urs_std,up1_std,up2_std,nsubsamp,t_1s,t_line
2022 11 02 12:02:06 1667386926.49  994.8492 1051.8749 1045.6397 1045.1186 0.00  313.34  313.09  317.59  297.52  0.94  0.99  1.16  0.89  25 15.88 62.84
2022 11 02 12:02:06 1667386926.55  994.6372 1051.6281 1046.4485 1045.1981 0.00  313.34  313.15  317.59  297.52  0.92  1.25  0.87  1.02  25 15.89 62.92
2022 11 02 12:02:06 1667386926.62  995.3374 1052.0834 1045.8054 1045.3177 0.00  313.34  313.15  317.59  297.21  1.05  0.82  0.91  0.76  25 16.07 63.09
2022 11 02 12:02:06 1667386926.68  995.5496 1052.3364 1046.0758 1046.8146 0.00  313.27  313.15  317.52  297.21  1.42  1.10  0.80  0.95  25 16.21 64.89
2022 11 02 12:02:06 1667386926.75  995.7103 1052.0401 1046.4074 1046.2934 0.00  313.27  313.15  317.52  297.21  0.98  0.98  0.80  0.93  25 16.52 64.65
2022 11 02 12:02:06 1667386926.81  995.2957 1052.4051 1046.7356 1045.8387 0.00  313.27  313.15  317.52  297.21  0.73  0.92  1.15  1.43  25 16.05 63.66
2022 11 02 12:02:06 1667386926.88  995.1860 1052.0623 1046.2321 1045.6922 0.00  313.27  313.15  317.46  297.02  1.01  1.27  0.91  0.90  25 16.09 63.92
2022 11 02 12:02:06 1667386926.94  995.9455 1052.2804 1046.7582 1045.7345 0.00  313.34  313.15  317.46  297.02  1.25  0.85  0.81  0.96  25 16.08 63.92
2022 11 02 12:02:07 1667386927.01  995.7474 1052.1395 1046.1858 1045.4213 0.00  313.34  313.15  317.46  297.02  1.10  0.97  0.86  1.20  25 16.04 63.61
2022 11 02 12:02:07 1667386927.07  994.9432 1052.0329 1045.9383 1046.3516 0.00  313.34  313.09  317.46  297.02  1.05  0.91  0.92  1.01  25 16.09 63.93
2022 11 02 12:02:07 1667386927.13  995.6785 1052.6664 1046.7789 1046.2910 0.00  313.34  313.09  317.59  297.21  0.77  1.22  0.79  0.95  25 15.76 63.60
2022 11 02 12:02:07 1667386927.20  995.4991 1051.7506 1046.2783 1046.2138 0.00  313.34  313.09  317.59  297.21  0.77  0.91  0.71  0.80  25 16.07 63.93
2022 11 02 12:02:07 1667386927.26  995.0416 1052.1688 1046.3580 1045.7957 0.00  313.34  313.09  317.59  297.21  1.08  1.27  1.09  0.88  25 16.27 64.13
2022 11 02 12:02:07 1667386927.33  995.5599 1052.1935 1046.1517 1045.3928 0.00  313.34  313.09  317.59  297.21  1.01  0.65  1.03  0.65  25 16.08 63.95
2022 11 02 12:02:07 1667386927.39  995.1207 1052.1837 1045.6255 1045.4604 0.00  313.34  313.09  317.46  297.34  0.87  1.13  0.73  0.95  25 16.08 63.64
2022 11 02 12:02:07 1667386927.45  994.9672 1051.7984 1046.6794 1045.6013 0.00  313.34  313.09  317.46  297.34  1.07  0.92  1.10  0.68  25 15.21 63.10
2022 11 02 12:02:07 1667386927.52  995.1392 1052.1938 1046.3594 1045.4553 0.00  313.34  313.15  317.46  297.34  0.74  0.84  1.06  1.07  25 16.05 63.95
2022 11 02 12:02:07 1667386927.58  995.1856 1051.8514 1046.0233 1045.9800 0.00  313.34  313.15  317.46  297.09  1.16  0.61  0.96  1.02  25 16.01 63.92
2022 11 02 12:02:07 1667386927.65  995.1298 1051.4373 1046.1723 1045.5679 0.00  313.34  313.15  317.59  297.09  0.98  0.81  0.68  0.63  25 16.01 63.89
2022 11 02 12:02:07 1667386927.71  995.5708 1051.9848 1046.2009 1045.5586 0.00  313.34  313.15  317.59  297.09  1.06  0.87  0.62  0.88  25 16.04 63.91
2022 11 02 12:02:07 1667386927.78  995.6451 1052.0178 1046.6742 1046.2539 0.00  313.34  313.15  317.59  297.09  0.91  0.58  0.73  0.81  25 16.10 63.95
2022 11 02 12:02:07 1667386927.84  995.3294 1052.3191 1046.2250 1045.9468 0.00  313.34  313.15  317.59  296.90  0.70  1.26  0.77  1.06  25 15.75 63.32
2022 11 02 12:03:05 1667386985.96  995.3769 1051.7987 1045.9151 1045.0740 0.00  313.34  313.09  317.52  297.34  0.97  1.03  0.71  1.16  25 16.10 62.82
2022 11 02 12:03:06 1667386986.02  994.6341 1051.6342 1045.8866 1046.2109 0.00  313.34  313.09  317.52  297.09  0.71  1.01  0.98  0.84  25 15.95 62.99
2022 11 02 12:03:06 1667386986.09  995.0070 1051.4909 1045.9190 1045.7793 0.00  313.34  313.09  317.52  297.09  1.17  0.97  0.73  0.80  25 15.85 62.62
2022 11 02 12:03:06 1667386986.15  994.9096 1052.0348 1046.3136 1045.8989 0.00  313.27  313.09  317.52  297.09  0.70  1.21  0.73  0.76  25 15.84 62.80
2022 11 02 12:03:06 1667386986.21  994.6400 1052.0614 1045.7224 1045.0099 0.00  313.27  313.09  317.59  297.09  1.10  0.95  0.79  0.98  25 15.89 62.65
2022 11 02 12:03:06 1667386986.28  994.7391 1051.6619 1045.9282 1045.3849 0.00  313.27  313.09  317.59  296.84  1.10  0.85  1.03  0.65  25 15.84 62.58
2022 11 02 12:03:06 1667386986.34  995.0725 1051.4975 1045.3324 1045.5148 0.00  313.27  313.09  317.59  296.84  0.88  1.26  0.83  0.91  25 15.82 62.86
2022 11 02 12:03:06 1667386986.40  994.9913 1051.8626 1045.6520 1045.6219 0.00  313.34  313.09  317.59  296.84  0.97  1.22  1.00  0.91  25 15.87 62.89
2022 11 02 12:03:06 1667386986.47  995.0006 1051.9085 1045.7052 1045.8451 0.00  313.34  313.09  317.46  296.84  0.87  1.16  0.86  0.79  25 15.83 62.87
2022 11 02 12:03:06 1667386986.53  995.0286 1052.4876 1045.5236 1045.4724 0.00  313.34  313.09  317.46  297.09  0.87  0.91  1.12  1.00  25 15.89 62.90
2022 11 02 12:03:06 1667386986.60  994.6912 1052.4096 1045.8605 1045.5050 0.00  313.34  313.09  317.46  297.09  0.90  0.92  0.98  0.90  25 16.00 62.99
2022 11 02 12:03:06 1667386986.66  995.4670 1051.9429 1045.0055 1044.7421 0.00  313.27  313.09  317.46  297.09  0.78  0.94  0.81  0.87  25 15.86 62.61
2022 11 02 12:03:06 1667386986.72  994.7901 1052.3851 1046.2369 1045.5775 0.00  313.27  313.09  317.46  297.09  0.93  1.01  0.70  0.62  25 15.77 62.77
2022 11 02 12:03:06 1667386986.79  995.3027 1052.5593 1045.5810 1046.0126 0.00  313.27  313.09  317.46  297.09  1.01  1.00  0.87  0.77  25 15.83 62.86
2022 11 02 12:03:06 1667386986.85  995.3066 1052.0785 1045.9777 1045.7719 0.00  313.27  313.09  317.46  297.09  0.98  0.94  1.03  0.87  25 15.50 62.57
