# TerraRad Tech AG
# PoLRa 3.2
# SN: 08
# FW version: v3.2.3
# offsetHPol: 4.843296579859171
# offsetVPol: 4.726970800268247
# timezone: CET
Year,Month,Day,Time,UnixTime,uacs,urs,up1,up2,Tir,Tacs,Trs,Taux,Tp1,uacs_std,urs_std,up1_std,up2_std,nsubsamp,t_1s,t_line
2022 11 02 15:00:06 1667397606.30  998.0799 1055.1519 1049.0979 1048.0532 0.00  308.46  308.21  312.59  296.52  0.91  1.01  0.97  1.05  25 16.29 63.54
2022 11 02 15:00:06 1667397606.36  997.8835 1055.4298 1049.1285 1048.4319 0.00  308.46  308.21  312.59  296.52  1.04  1.02  0.74  0.71  25 15.78 62.83
2022 11 02 15:00:06 1667397606.42  998.0704 1055.0978 1048.8772 1048.7940 0.00  308.40  308.21  312.59  296.46  1.04  0.91  1.09  0.94  25 15.85 62.89
2022 11 02 15:00:06 1667397606.48  997.7487 1055.2224 1049.5551 1048.1756 0.00  308.40  308.21  312.46  296.46  1.08  0.78  1.15  0.66  25 15.83 62.84
2022 11 02 15:00:06 1667397606.55  998.0316 1054.8068 1049.0247 1048.3193 0.00  308.40  308.21  312.46  296.46  1.04  1.44  0.92  1.02  25 15.58 62.37
2022 11 02 15:00:06 1667397606.61  998.1146 1055.1554 1048.7992 1048.4852 0.00  308.40  308.21  312.46  296.46  0.98  0.82  0.62  0.97  25 15.89 62.87
2022 11 02 15:00:06 1667397606.67  997.7926 1055.2761 1048.7383 1048.4796 0.00  308.40  308.21  312.46  296.46  1.13  1.10  1.01  0.93  25 15.89 62.90
2022 11 02 15:00:06 1667397606.74  997.5811 1054.9900 1049.1872 1048.7528 0.00  308.40  308.21  312.46  296.46  0.91  0.72  1.21  0.90  25 15.90 62.90
2022 11 02 15:00:06 1667397606.80  997.6255 1055.3129 1049.5651 1048.1133 0.00  308.40  308.21  312.46  296.46  1.12  0.95  0.85  1.10  25 15.87 63.04
2022 11 02 15:00:06 1667397606.90  997.2193 1055.4035 1048.8265 1048.2676 0.00  308.40  308.21  312.46  296.90  0.75  0.70  0.49  0.57  25 16.10 62.89
2022 11 02 15:00:06 1667397606.96  997.9505 1054.7372 1048.6976 1047.8968 0.00  308.40  308.15  312.46  296.90  1.12  0.94  0.85  1.10  25 15.80 62.25
2022 11 02 15:00:07 1667397607.02  998.1332 1055.1091 1048.5661 1047.8757 0.00  308.40  308.15  312.46  296.90  1.29  0.99  1.28  0.85  25 15.85 62.63
2022 11 02 15:00:07 1667397607.09  997.9943 1055.4618 1049.2314 1048.2541 0.00  308.40  308.15  312.46  296.84  0.72  1.11  0.91  0.92  25 15.81 62.86
2022 11 02 15:00:07 1667397607.15  997.7777 1055.2512 1048.7717 1048.9518 0.00  308.40  308.15  312.46  296.84  1.65  0.83  1.10  0.64  25 15.88 62.62
2022 11 02 15:00:07 1667397607.21  997.8725 1055.0199 1049.1881 1048.3557 0.00  308.40  308.21  312.46  296.84  0.95  0.85  0.52  0.97  25 15.81 62.60
2022 11 02 15:00:07 1667397607.27  997.8491 1055.3904 1048.9838 1048.9639 0.00  308.40  308.21  312.46  296.84  0.74  1.01  0.70  1.46  25 15.85 62.87
2022 11 02 15:00:07 1667397607.34  998.2503 1055.3703 1048.8046 1048.1683 0.00  308.40  308.21  312.46  296.71  0.81  1.19  0.91  1.08  25 15.90 62.90
2022 11 02 15:00:07 1667397607.40  998.3473 1055.3535 1048.7397 1048.1293 0.00  308.40  308.21  312.46  296.71  0.88  0.94  1.13  1.40  25 15.88 62.61
2022 11 02 15:00:07 1667397607.46  997.1494 1055.2467 1048.9463 1048.1140 0.00  308.40  308.21  312.52  296.71  0.88  0.71  0.91  1.07  25 15.87 62.89
2022 11 02 15:00:07 1667397607.53  997.8541 1055.1510 1048.8024 1048.4389 0.00  308.40  308.21  312.52  296.71  1.12  1.03  0.92  1.11  25 15.84 62.59
2022 11 02 15:00:07 1667397607.59  998.0662 1055.3327 1048.6892 1048.2930 0.00  308.40  308.21  312.52  296.96  1.06  0.77  0.74  0.84  25 15.90 62.90
2022 11 02 15:00:07 1667397607.65  997.5013 1054.6448 1048.6931 1047.9685 0.00  308.40  308.21  312.52  296.96  0.64  0.65  0.83  1.10  25 15.86 62.62
2022 11 02 15:00:07 1667397607.72  997.9540 1055.5463 1048.7700 1047.7865 0.00  308.40  308.21  312.40  296.96  0.93  0.67  1.02  0.99  25 15.89 62.36
2022 11 02 15:00:07 1667397607.78  997.6120 1055.2524 1049.4130 1048.3941 0.00  308.40  308.21  312.40  296.96  1.05  1.15  1.04  0.79  25 15.91 62.93
2022 11 02 15:00:07 1667397607.84  997.3943 1054.4108 1049.4453 1048.1198 0.00  308.40  308.21  312.40  296.90  0.78  1.06  0.73  0.66  25 15.82 62.57
