2022 11 02 14:00:07 1667394007.97  997.2753 1054.7986 1048.6318 1048.1412 0.00  309.09  308.84  313.21  296.65  0.55  0.92  1.07  0.88  25 16.02 63.88
2022 11 02 14:01:06 1667394066.06  997.6521 1054.4360 1048.5550 1048.0668 0.00  309.02  308.84  313.09  296.46  1.06  1.05  1.31  0.71  25 16.07 62.74
2022 11 02 14:01:06 1667394066.12  997.1732 1054.6677 1048.1180 1047.5666 0.00  309.02  308.84  313.09  296.46  0.97  1.10  0.87  0.89  25 15.79 62.83
2022 11 02 14:01:06 1667394066.18  996.5373 1054.3219 1048.3093 1048.4618 0.00  309.02  308.84  313.15  296.21  0.91  0.70  0.91  0.67  25 15.81 62.82
2022 11 02 14:01:06 1667394066.24  996.8353 1054.2214 1048.4407 1047.7430 0.00  309.02  308.84  313.15  296.21  1.02  0.85  1.17  0.92  25 15.90 62.94
2022 11 02 14:01:06 1667394066.31  996.4551 1054.2864 1048.6169 1047.7777 0.00  309.02  308.84  313.15  296.21  0.88  1.28  0.74  0.91  25 15.83 62.86
2022 11 02 14:01:06 1667394066.37  997.3671 1054.9452 1048.6589 1047.8743 0.00  309.02  308.84  313.15  296.21  0.94  0.87  1.24  0.96  25 15.92 62.89
2022 11 02 14:01:06 1667394066.43  997.2605 1054.3715 1048.2049 1047.9089 0.00  309.02  308.84  313.15  296.52  0.94  0.85  0.80  0.82  25 15.86 62.60
2022 11 02 14:01:06 1667394066.50  997.2033 1054.6231 1048.2112 1047.5880 0.00  309.02  308.84  313.15  296.52  1.00  0.91  1.04  0.74  25 15.91 62.92
2022 11 02 14:01:06 1667394066.56  997.2716 1054.2707 1048.0136 1047.3245 0.00  309.02  308.84  313.15  296.52  0.74  1.01  1.20  1.03  25 15.88 62.89
2022 11 02 14:01:06 1667394066.62  997.3743 1054.6454 1048.2991 1047.9780 0.00  309.02  308.84  313.15  296.52  1.06  0.59  0.94  1.07  25 15.89 62.91
2022 11 02 14:01:06 1667394066.69  997.4378 1054.3947 1048.5538 1047.9864 0.00  309.09  308.84  313.09  296.96  1.01  0.94  1.32  0.87  25 16.13 63.11
2022 11 02 14:01:06 1667394066.75  997.5937 1054.7992 1048.5850 1048.0313 0.00  309.09  308.84  313.09  296.96  1.04  0.87  0.87  0.69  25 16.23 64.90
2022 11 02 14:01:06 1667394066.82  997.8685 1054.9709 1048.9812 1048.5184 0.00  309.09  308.84  313.09  296.96  0.94  0.96  0.98  0.85  25 16.52 64.34
2022 11 02 14:01:06 1667394066.88  996.7890 1054.6624 1048.2488 1047.9673 0.00  309.09  308.84  313.09  296.96  0.88  1.13  0.75  0.80  25 16.24 63.95
2022 11 02 14:01:06 1667394066.94  996.5387 1054.9171 1048.9679 1047.9807 0.00  309.02  308.84  313.09  296.59  1.19  1.14  0.67  1.04  25 16.04 63.70
2022 11 02 14:01:07 1667394067.01  997.5371 1054.1913 1048.4565 1048.0892 0.00  309.02  308.84  313.09  296.59  0.79  1.01  0.91  0.90  25 16.25 63.62
2022 11 02 14:01:07 1667394067.07  997.1709 1054.6942 1049.0204 1047.9373 0.00  309.02  308.84  313.09  296.59  0.81  1.05  0.83  0.86  25 16.25 63.83
2022 11 02 14:01:07 1667394067.14  997.3162 1054.6819 1048.8056 1048.1845 0.00  309.02  308.84  313.09  296.59  0.90  0.89  0.85  0.77  25 16.32 64.21
2022 11 02 14:01:07 1667394067.20  997.7784 1054.5258 1048.2294 1047.9039 0.00  309.02  308.84  313.09  296.59  1.07  1.08  0.80  1.30  25 16.31 63.90
2022 11 02 14:01:07 1667394067.26  997.7472 1054.1669 1048.1529 1047.7532 0.00  309.02  308.84  313.09  296.59  0.92  1.10  0.89  0.64  25 16.33 63.94
2022 11 02 14:01:07 1667394067.33  997.7240 1054.3598 1048.5400 1048.1945 0.00  309.02  308.84  313.09  296.59  0.89  0.79  1.17  0.88  25 16.28 64.12
2022 11 02 14:01:07 1667394067.39  998.0218 1054.7893 1048.6249 1048.1120 0.00  309.02  308.84  313.15  296.71  0.79  0.87  0.73  1.19  25 16.31 64.21
2022 11 02 14:01:07 1667394067.46  997.6203 1055.2826 1048.5408 1047.5825 0.00  309.02  308.84  313.15  296.71  1.15  0.80  0.85  1.13  25 16.26 64.18
2022 11 02 14:01:07 1667394067.52  997.8744 1054.5941 1048.6672 1047.9775 0.00  309.02  308.84  313.15  296.71  1.21  0.75  0.89  0.67  25 16.23 63.87
2022 11 02 14:01:07 1667394067.59  997.0398 1054.8479 1048.7194 1047.7177 0.00  309.02  308.84  313.15  296.71  0.80  1.17  1.10  0.78  25 16.27 63.83
2022 11 02 14:01:07 1667394067.65  997.3914 1054.2775 1048.0937 1048.6815 0.00  309.02  308.84  313.15  296.34  0.78  0.94  0.78  0.91  25 16.12 63.99
2022 11 02 14:01:07 1667394067.72  996.9996 1054.0689 1048.4857 1048.0886 0.00  309.02  308.84  313.15  296.34  0.56  0.95  1.16  0.95  25 16.27 64.16
2022 11 02 14:01:07 1667394067.78  997.4282 1054.8908 1048.1024 1047.6400 0.00  309.02  308.84  313.15  296.34  0.99  0.90  0.79  0.77  25 15.75 63.62
2022 11 02 14:01:07 1667394067.84  997.3355 1054.7799 1048.4049 1047.8103 0.00  309.02  308.84  313.15  296.34  1.02  0.92  0.72  0.68  25 15.80 63.63
2022 11 02 14:01:07 1667394067.91  997.3239 1055.1454 1048.4470 1048.1076 0.00  309.02  308.84  313.15  296.46  0.93  0.94  1.37  0.83  25 16.07 63.90
2022 11 02 14:02:05 1667394125.99  997.2066 1054.6649 1048.7075 1047.8115 0.00  309.02  308.84  313.02  296.46  0.95  1.27  1.01  1.13  25 15.83 62.78
2022 11 02 14:02:06 1667394126.05  997.6188 1055.2325 1048.0289 1048.0811 0.00  309.02  308.84  313.02  296.46  1.16  1.06  1.17  1.18  25 16.09 63.05
2022 11 02 14:02:06 1667394126.12  996.8298 1054.3543 1048.2775 1047.8221 0.00  309.02  308.84  313.02  296.46  0.76  1.32  0.61  1.08  25 15.89 62.60
2022 11 02 14:02:06 1667394126.18  997.0827 1054.6887 1048.4604 1047.6120 0.00  308.96  308.77  313.15  296.46  1.04  1.18  0.96  0.86  25 15.90 62.88
2022 11 02 14:02:06 1667394126.24  996.9144 1054.7482 1048.4222 1047.5882 0.00  308.96  308.77  313.15  296.59  0.65  0.80  1.03  1.26  25 15.86 62.87
2022 11 02 14:02:06 1667394126.30  997.4962 1055.3070 1048.9015 1047.9411 0.00  308.96  308.77  313.15  296.59  0.72  0.75  0.78  0.94  25 15.91 62.88
2022 11 02 14:02:06 1667394126.37  996.8446 1054.6948 1048.1240 1047.6506 0.00  308.96  308.77  313.15  296.59  0.67  0.71  0.83  0.98  25 15.91 62.91
2022 11 02 14:02:06 1667394126.43  997.4480 1054.3796 1048.3993 1048.3915 0.00  309.02  308.84  313.15  296.59  0.70  1.06  0.78  0.79  25 15.88 62.88
2022 11 02 14:02:06 1667394126.49  997.7682 1054.2136 1048.1149 1047.7691 0.00  309.02  308.84  313.15  296.65  0.72  0.97  0.82  0.92  25 15.88 62.91
2022 11 02 14:02:06 1667394126.56  996.8459 1054.8642 1048.2944 1047.6290 0.00  309.02  308.84  313.15  296.65  1.20  0.77  1.01  0.90  25 15.87 62.83
2022 11 02 14:02:06 1667394126.62  996.9715 1054.5896 1048.2308 1048.2087 0.00  309.02  308.84  313.15  296.65  0.81  0.99  0.77  0.69  25 15.92 62.94
2022 11 02 14:02:06 1667394126.68  997.0590 1054.4088 1049.0277 1048.4125 0.00  309.02  308.84  313.15  296.65  0.82  1.14  1.02  0.93  25 15.79 64.61
2022 11 02 14:02:06 1667394126.75  997.6893 1054.9696 1048.5751 1047.9800 0.00  309.02  308.84  313.15  297.09  0.95  0.87  0.75  1.02  25 16.41 64.95
2022 11 02 14:02:06 1667394126.81  997.4203 1054.5030 1048.9838 1047.9703 0.00  309.02  308.84  313.15  297.09  0.87  1.05  1.04  1.01  25 16.25 64.07
2022 11 02 14:02:06 1667394126.88  997.0716 1055.0999 1048.7698 1048.4961 0.00  309.02  308.84  313.15  297.09  0.87  0.74  0.95  0.98  25 16.31 64.21
2022 11 02 14:02:06 1667394126.94  998.0572 1055.1645 1048.7744 1047.9809 0.00  309.02  308.77  313.09  296.84  0.93  0.83  0.97  0.92  25 16.24 64.16
2022 11 02 14:02:07 1667394127.01  997.4711 1054.7500 1049.1170 1048.2800 0.00  309.02  308.77  313.09  296.84  1.16  0.86  1.19  1.26  25 16.25 63.84
2022 11 02 14:02:07 1667394127.07  997.6200 1054.2532 1048.8885 1048.5169 0.00  309.02  308.77  313.09  296.84  0.52  0.99  0.87  0.93  25 16.27 64.13
2022 11 02 14:02:07 1667394127.14  997.2270 1054.6127 1048.7191 1047.7279 0.00  309.02  308.84  313.09  296.84  0.85  0.91  0.60  0.80  25 16.26 64.16
2022 11 02 14:02:07 1667394127.20  997.2381 1055.4231 1049.4795 1047.8272 0.00  309.02  308.84  313.09  296.65  0.88  0.79  1.23  0.72  25 16.06 63.88
2022 11 02 14:02:07 1667394127.26  997.5797 1054.5275 1048.4672 1048.0096 0.00  309.02  308.84  313.09  296.65  0.78  1.08  1.20  1.15  25 16.02 63.32
2022 11 02 14:02:07 1667394127.33  997.2683 1054.4319 1048.6564 1048.5827 0.00  309.02  308.84  313.09  296.65  0.57  0.99  0.98  1.00  25 16.09 63.90
2022 11 02 14:02:07 1667394127.39  997.8589 1054.6777 1048.9101 1047.6108 0.00  309.02  308.84  313.09  296.65  0.92  0.88  0.81  0.83  25 16.06 63.62
2022 11 02 14:02:07 1667394127.46  997.5130 1054.7051 1048.8263 1048.5505 0.00  309.02  308.84  313.09  296.71  1.12  1.15  1.00  0.86  25 16.07 63.98
2022 11 02 14:02:07 1667394127.52  997.7316 1054.7578 1048.6778 1047.8556 0.00  309.02  308.84  313.09  296.71  0.86  1.10  1.13  0.87  25 16.26 63.88
2022 11 02 14:02:07 1667394127.58  997.2700 1054.5886 1049.0929 1047.9693 0.00  309.02  308.84  313.09  296.71  0.55  0.97  0.85  1.02  25 16.00 63.97
2022 11 02 14:02:07 1667394127.65  997.8017 1054.5139 1048.8478 1048.0870 0.00  309.02  308.84  313.15  296.71  0.96  0.99  0.68  0.89  25 16.26 64.14
2022 11 02 14:02:07 1667394127.71  997.6238 1054.2671 1048.6747 1048.2322 0.00  309.02  308.84  313.15  297.02  0.86  0.79  0.88  0.91  25 16.24 64.14
2022 11 02 14:02:07 1667394127.78  997.1898 1055.0796 1048.3655 1048.2246 0.00  309.02  308.84  313.15  297.02  1.09  0.92  0.92  1.21  25 16.26 63.86
2022 11 02 14:02:07 1667394127.84  998.0631 1054.6551 1048.6674 1047.7728 0.00  309.02  308.84  313.15  297.02  1.00  1.14  0.65  0.86  25 16.30 64.19
2022 11 02 14:03:05 1667394185.93  997.3470 1054.9344 1047.9016 1047.3413 0.00  309.02  308.77  313.09  296.71  0.81  1.34  0.92  0.82  25 15.51 62.51
2022 11 02 14:03:05 1667394185.99  997.4034 1054.5704 1048.2512 1047.8057 0.00  309.02  308.77  313.09  296.71  0.95  0.93  0.58  0.84  25 16.04 63.01
2022 11 02 14:03:06 1667394186.05  997.1930 1054.2372 1048.5379 1047.8090 0.00  309.02  308.77  313.09  296.84  0.95  0.84  0.97  0.91  25 15.87 62.89
2022 11 02 14:03:06 1667394186.12  997.1436 1054.2341 1048.5417 1047.1648 0.00  309.02  308.77  313.09  296.84  1.17  1.05  0.72  0.65  25 15.62 62.61
2022 11 02 14:03:06 1667394186.18  996.9657 1054.8039 1048.7238 1047.9453 0.00  309.02  308.84  313.15  296.84  1.38  0.87  1.18  1.19  25 15.84 62.85
2022 11 02 14:03:06 1667394186.24  997.4491 1054.6963 1048.0297 1048.3163 0.00  309.02  308.84  313.15  296.84  0.61  0.85  0.57  1.03  25 15.64 62.67
2022 11 02 14:03:06 1667394186.30  997.1300 1054.5370 1048.3519 1047.9213 0.00  309.02  308.84  313.15  296.59  0.72  1.10  0.71  1.01  25 15.83 62.86
2022 11 02 14:03:06 1667394186.37  997.2250 1054.4384 1049.0514 1047.9537 0.00  309.02  308.84  313.15  296.59  1.04  0.89  0.95  0.87  25 15.92 62.93
2022 11 02 14:03:06 1667394186.43  997.5094 1054.1875 1048.1000 1048.1000 0.00  308.96  308.77  313.02  296.59  1.31  0.95  1.02  0.76  25 15.84 62.86
2022 11 02 14:03:06 1667394186.49  996.9620 1054.4120 1048.1778 1047.3354 0.00  308.96  308.77  313.02  296.59  1.18  1.20  1.11  0.74  25 15.87 62.38
2022 11 02 14:03:06 1667394186.56  997.2755 1054.2631 1048.3996 1047.1421 0.00  308.96  308.77  313.02  296.34  0.68  0.76  1.12  1.07  25 15.99 63.01
2022 11 02 14:03:06 1667394186.62  997.4827 1054.7111 1049.0683 1048.1185 0.00  308.96  308.77  313.02  296.34  0.97  0.95  0.76  0.72  25 16.19 64.85
2022 11 02 14:03:06 1667394186.69  997.0635 1054.5905 1048.1093 1048.2615 0.00  308.96  308.77  313.09  296.34  0.63  0.84  0.85  0.97  25 17.73 65.78
2022 11 02 14:03:06 1667394186.76  997.8459 1054.7007 1049.0670 1048.7886 0.00  308.96  308.77  313.09  296.46  0.87  1.07  0.83  0.99  25 16.23 63.87
2022 11 02 14:03:06 1667394186.82  997.2871 1054.9814 1048.8731 1048.0370 0.00  308.96  308.77  313.09  296.46  0.85  0.97  0.87  1.22  25 16.30 64.20
2022 11 02 14:03:06 1667394186.89  997.6162 1054.8479 1048.5955 1048.6443 0.00  309.02  308.77  313.09  296.46  1.03  1.07  0.85  0.85  25 16.29 64.16
2022 11 02 14:03:06 1667394186.95  997.3304 1054.3994 1048.9555 1048.1619 0.00  309.02  308.77  313.02  296.46  0.92  1.07  0.92  1.24  25 16.30 64.15
2022 11 02 14:03:07 1667394187.01  997.8598 1054.9277 1048.8782 1048.5298 0.00  309.02  308.77  313.02  296.21  1.05  0.93  0.65  0.87  25 16.22 64.14
2022 11 02 14:03:07 1667394187.08  997.3683 1054.5507 1048.4105 1047.9261 0.00  309.02  308.77  313.02  296.21  1.07  1.07  0.78  0.78  25 16.25 64.13
2022 11 02 14:03:07 1667394187.14  997.5422 1054.6854 1048.5976 1047.7208 0.00  308.96  308.77  313.15  296.21  0.90  1.21  1.08  1.08  25 16.09 63.94
2022 11 02 14:03:07 1667394187.21  997.5219 1054.9907 1048.6329 1047.7812 0.00  308.96  308.77  313.15  296.21  1.02  1.14  1.01  0.95  25 16.32 64.20
2022 11 02 14:03:07 1667394187.27  997.2203 1054.5392 1048.5563 1048.5279 0.00  308.96  308.77  313.15  296.34  1.29  1.28  1.04  0.73  25 16.05 63.93
2022 11 02 14:03:07 1667394187.34  997.4845 1054.8542 1048.1571 1047.6803 0.00  309.02  308.77  313.15  296.34  1.29  1.06  0.77  0.90  25 16.23 64.07
2022 11 02 14:03:07 1667394187.40  996.9172 1054.6524 1048.3618 1048.4135 0.00  309.02  308.77  313.02  296.34  0.90  0.80  1.05  0.83  25 16.10 63.93
2022 11 02 14:03:07 1667394187.46  997.5787 1054.5746 1048.5377 1048.0935 0.00  309.02  308.77  313.02  296.34  0.96  0.89  0.63  0.81  25 16.06 63.61
2022 11 02 14:03:07 1667394187.53  997.6257 1054.8961 1048.1071 1047.9850 0.00  309.02  308.77  313.02  296.40  0.82  1.00  0.94  0.94  25 16.04 63.93
2022 11 02 14:03:07 1667394187.59  997.2134 1054.7281 1048.8075 1048.4515 0.00  308.96  308.77  313.02  296.40  1.13  1.10  0.84  0.80  25 16.08 63.93
2022 11 02 14:03:07 1667394187.66  997.5859 1054.5307 1048.9050 1048.2509 0.00  308.96  308.77  313.02  296.40  0.64  1.33  0.93  0.68  25 16.32 64.15
2022 11 02 14:03:07 1667394187.72  997.7358 1054.7806 1048.6199 1048.3290 0.00  308.96  308.77  313.02  296.90  0.87  0.74  1.14  0.97  25 16.06 63.98
2022 11 02 14:03:07 1667394187.79  997.2251 1054.1187 1048.8455 1048.3470 0.00  308.96  308.77  313.02  296.90  0.63  1.09  1.04  1.07  25 16.35 63.61
2022 11 02 14:04:05 1667394245.88  996.8316 1054.6581 1047.7212 1047.8826 0.00  308.96  308.77  313.15  296.84  1.13  1.09  1.44  1.00  25 16.28 63.05
2022 11 02 14:04:05 1667394245.94  997.6502 1054.4017 1048.2215 1047.3115 0.00  308.96  308.77  313.02  296.71  1.06  1.11  0.83  1.17  25 16.00 63.01
2022 11 02 14:04:06 1667394246.00  997.3714 1054.2660 1048.2184 1047.4539 0.00  308.96  308.77  313.02  296.71  1.23  1.28  0.87  0.79  25 15.60 62.62
2022 11 02 14:04:06 1667394246.07  997.0662 1054.5654 1048.3415 1047.7199 0.00  308.96  308.77  313.02  296.71  0.85  0.70  0.84  1.45  25 15.82 62.84
2022 11 02 14:04:06 1667394246.13  997.2168 1054.8562 1047.9992 1048.0421 0.00  309.02  308.77  313.02  296.71  1.07  1.05  0.65  0.75  25 15.59 62.59
2022 11 02 14:04:06 1667394246.19  997.2679 1054.9101 1048.5568 1047.9374 0.00  309.02  308.77  313.02  296.65  0.81  0.83  0.89  1.27  25 15.87 62.90
2022 11 02 14:04:06 1667394246.25  997.0101 1054.1230 1047.7397 1048.0595 0.00  309.02  308.77  313.02  296.65  0.98  0.92  0.96  1.05  25 15.58 62.63
2022 11 02 14:04:06 1667394246.32  997.3945 1054.9101 1048.6940 1047.9375 0.00  309.02  308.77  313.02  296.65  0.99  0.85  0.98  0.85  25 15.79 62.85
2022 11 02 14:04:06 1667394246.38  996.8960 1054.1747 1048.2893 1048.5332 0.00  308.96  308.77  313.02  296.59  1.05  1.08  0.92  0.92  25 15.86 62.90
2022 11 02 14:04:06 1667394246.44  997.2567 1054.6142 1048.5911 1047.4775 0.00  308.96  308.77  313.09  296.59  1.05  0.99  0.81  0.91  25 15.83 62.85
2022 11 02 14:04:06 1667394246.51  996.9348 1054.8771 1048.1172 1047.9349 0.00  308.96  308.77  313.09  296.59  0.84  1.27  0.87  0.85  25 15.90 62.92
2022 11 02 14:04:06 1667394246.58  997.0214 1054.3966 1048.6747 1047.6212 0.00  308.96  308.77  313.09  296.59  0.87  1.09  0.95  1.05  25 16.37 67.15
2022 11 02 14:04:06 1667394246.64  997.5975 1054.9382 1048.6351 1047.9808 0.00  308.96  308.77  313.09  296.52  1.27  0.72  0.86  1.08  25 16.63 64.59
2022 11 02 14:04:06 1667394246.71  996.9767 1054.6284 1049.0326 1048.3430 0.00  308.96  308.77  313.09  296.52  0.75  1.53  0.72  1.05  25 15.84 63.61
2022 11 02 14:04:06 1667394246.77  997.3228 1055.1298 1048.8028 1048.2907 0.00  308.96  308.77  313.09  296.52  1.19  1.15  1.10  0.89  25 16.25 64.13
2022 11 02 14:04:06 1667394246.84  998.3029 1054.8392 1049.1246 1048.4380 0.00  308.96  308.77  313.09  296.52  0.96  1.10  0.84  0.90  25 16.27 64.14
2022 11 02 14:04:06 1667394246.90  997.0990 1054.8603 1049.2504 1047.9337 0.00  308.96  308.77  313.09  296.65  1.12  1.17  1.01  1.04  25 16.06 63.65
2022 11 02 14:04:06 1667394246.97  997.6689 1055.3294 1048.7298 1047.9414 0.00  308.96  308.77  313.09  296.65  1.02  1.15  0.95  0.65  25 16.33 63.92
2022 11 02 14:04:07 1667394247.03  997.6049 1054.3110 1049.1952 1048.2296 0.00  308.96  308.77  313.09  296.65  1.10  0.97  0.88  0.65  25 16.29 64.13
2022 11 02 14:04:07 1667394247.09  997.6987 1055.0237 1048.3681 1048.7587 0.00  308.96  308.77  313.09  296.77  1.01  1.29  0.75  0.85  25 16.30 63.87
2022 11 02 14:04:07 1667394247.16  997.6152 1054.3856 1048.9203 1047.9482 0.00  308.96  308.77  313.02  296.77  0.94  1.29  1.12  0.73  25 16.28 64.11
2022 11 02 14:04:07 1667394247.22  997.7918 1054.8047 1049.0346 1048.0076 0.00  308.96  308.77  313.02  296.77  0.82  1.06  1.27  0.61  25 16.04 63.67
2022 11 02 14:04:07 1667394247.29  997.6275 1055.1286 1048.6720 1048.4903 0.00  308.96  308.77  313.02  296.77  0.77  1.14  0.90  1.01  25 16.28 64.16
2022 11 02 14:04:07 1667394247.35  997.8476 1055.2467 1048.1577 1048.0190 0.00  308.96  308.77  313.02  296.96  0.88  0.74  1.00  1.00  25 16.24 64.14
2022 11 02 14:04:07 1667394247.42  997.1200 1055.2428 1048.5875 1048.2311 0.00  308.96  308.77  313.09  296.96  0.56  1.00  0.72  1.14  25 16.31 64.16
2022 11 02 14:04:07 1667394247.48  997.1082 1055.0865 1048.5117 1048.2029 0.00  308.96  308.77  313.09  296.96  0.98  1.07  1.12  0.65  25 16.03 63.90
2022 11 02 14:04:07 1667394247.54  997.6288 1054.6947 1048.6187 1048.5653 0.00  308.96  308.77  313.09  296.96  1.02  1.15  1.11  0.87  25 16.02 63.93
2022 11 02 14:04:07 1667394247.61  997.4471 1055.1943 1048.6020 1047.8849 0.00  308.96  308.77  313.09  296.90  1.54  0.95  1.12  0.98  25 16.32 63.90
2022 11 02 14:04:07 1667394247.67  997.7980 1055.1005 1048.7033 1048.3957 0.00  308.96  308.77  313.09  296.90  0.83  1.03  0.96  0.97  25 16.04 63.88
2022 11 02 14:04:07 1667394247.74  997.5505 1054.6647 1048.5629 1048.2570 0.00  308.96  308.77  313.09  296.90  0.66  0.87  0.97  0.89  25 16.03 63.95
2022 11 02 14:05:05 1667394305.83  997.2225 1054.2880 1048.8075 1047.9280 0.00  308.90  308.77  313.02  296.59  0.84  0.92  1.18  0.92  25 16.08 63.08
2022 11 02 14:05:05 1667394305.89  997.1809 1054.4454 1048.6360 1047.7369 0.00  308.90  308.77  313.02  296.59  1.00  1.05  0.91  0.94  25 15.99 63.02
2022 11 02 14:05:05 1667394305.96  997.3292 1054.6061 1048.5336 1048.2069 0.00  308.90  308.77  313.02  296.46  1.24  0.90  0.79  0.80  25 15.86 62.32
2022 11 02 14:05:06 1667394306.02  997.5450 1054.9092 1048.3688 1047.7796 0.00  308.90  308.77  313.02  296.46  0.83  0.91  1.04  0.84  25 15.88 62.61
2022 11 02 14:05:06 1667394306.08  997.2990 1054.4233 1048.0277 1047.7480 0.00  308.90  308.77  313.02  296.46  0.71  1.06  0.72  1.00  25 15.59 62.29
